scenario,alpha,beta,b_user,b_merchant,total_subsidy,final_B_user_share,final_B_merchant_share,final_B_average_share,success,state
极强锁定市场,1.8,1.8,0.69,1.05,1.74,0.9999315703239842,0.9999805783710771,0.9999560743475306,1,平台锁定
极强锁定市场,1.8,1.8,0.72,1.05,1.77,0.9999383914010571,0.9999805800402328,0.999959485720645,1,平台锁定
极强锁定市场,1.8,1.8,0.75,1.05,1.8,0.9999445325240748,0.9999805815428771,0.9999625570334759,1,平台锁定
极强锁定市场,1.8,1.8,0.78,1.05,1.83,0.9999500614791366,0.9999805828956332,0.9999653221873849,1,平台锁定
极强锁定市场,1.8,1.8,0.81,1.05,1.86,0.9999550392935788,0.9999805841134624,0.9999678117035206,1,平台锁定
极强锁定市场,1.8,1.8,0.84,1.05,1.8900000000000001,0.9999595209100665,0.9999805852098309,0.9999700530599487,1,平台锁定
极强锁定市场,1.8,1.8,0.87,1.05,1.92,0.9999635557934148,0.9999805861968591,0.999972070995137,1,平台锁定
极强锁定市场,1.8,1.8,0.9,1.05,1.9500000000000002,0.9999671884768637,0.9999805870854563,0.99997388778116,1,平台锁定
极强锁定市场,1.8,1.8,0.93,1.05,1.98,0.9999704590538536,0.9999805878854438,0.9999755234696487,1,平台锁定
极强锁定市场,1.8,1.8,0.96,1.05,2.01,0.9999734036207393,0.9999805886056603,0.9999769961131998,1,平台锁定
极强锁定市场,1.8,1.8,0.99,1.05,2.04,0.999976054675344,0.9999805892540632,0.9999783219647036,1,平台锁定
极强锁定市场,1.8,1.8,1.02,1.05,2.0700000000000003,0.99997844147576,0.9999805898378156,0.9999795156567878,1,平台锁定
极强锁定市场,1.8,1.8,1.05,1.05,2.1,0.9999805903633654,0.9999805903633654,0.9999805903633654,1,平台锁定
极强锁定市场,1.8,1.8,1.08,1.05,2.13,0.9999825250536232,0.9999805908365171,0.9999815579450702,1,平台锁定
极强锁定市场,1.8,1.8,1.11,1.05,2.16,0.9999842668978836,0.9999805912624962,0.9999824290801899,1,平台锁定
极强锁定市场,1.8,1.8,1.14,1.05,2.19,0.9999858351190765,0.9999805916460067,0.9999832133825416,1,平台锁定
极强锁定市场,1.8,1.8,1.17,1.05,2.2199999999999998,0.9999872470239046,0.9999805919912832,0.9999839195075939,1,平台锁定
极强锁定市场,1.8,1.8,1.2,1.05,2.25,0.9999885181938766,0.9999805923021383,0.9999845552480074,1,平台锁定
极强锁定市场,1.8,1.8,0.0,1.08,1.08,0.0011897613456687906,0.03492903535626897,0.01805939835096888,0,平台失败
极强锁定市场,1.8,1.8,0.03,1.08,1.11,0.0013226117894589574,0.03498905140223288,0.01815583159584592,0,平台失败
极强锁定市场,1.8,1.8,0.06,1.08,1.1400000000000001,0.0014704406248511014,0.035055958204826806,0.018263199414838956,0,平台失败
极强锁定市场,1.8,1.8,0.09,1.08,1.1700000000000002,0.0016349716396289408,0.03513057846975971,0.018382775054694326,0,平台失败
极强锁定市场,1.8,1.8,0.12,1.08,1.2000000000000002,0.0018181356728629717,0.035213840840170374,0.018515988256516673,0,平台失败
极强锁定市场,1.8,1.8,0.15,1.08,1.23,0.002022097679122187,0.03530679544134467,0.01866444656023343,0,平台失败
极强锁定市场,1.8,1.8,0.18,1.08,1.26,0.002249287899240944,0.03541063217761395,0.018829960038427445,0,平台失败
极强锁定市场,1.8,1.8,0.21,1.08,1.29,0.00250243791107517,0.03552670238539578,0.019014570148235474,0,平台失败
极强锁定市场,1.8,1.8,0.24,1.08,1.32,0.002784622519634885,0.03565654460862305,0.01922058356412897,0,平台失败
极强锁定市场,1.8,1.8,0.27,1.08,1.35,0.003099308687861657,0.03580191547717372,0.01945061208251769,0,平台失败
极强锁定市场,1.8,1.8,0.3,1.08,1.3800000000000001,0.0034504130274598125,0.03596482695496375,0.019707619991211782,0,平台失败
极强锁定市场,1.8,1.8,0.33,1.08,1.4100000000000001,0.003842369792634982,0.036147591610313695,0.01999498070147434,0,平台失败
极强锁定市场,1.8,1.8,0.36,1.08,1.44,0.004280211890445836,0.03635287808817865,0.020316544989312242,0,平台失败
极强锁定市场,1.8,1.8,0.39,1.08,1.4700000000000002,0.0047696682017334836,0.036583779692797774,0.020676723947265628,0,平台失败
极强锁定市场,1.8,1.8,0.42,1.08,1.5,0.0053172815891261455,0.03684390001211407,0.021080590800620108,0,平台失败
极强锁定市场,1.8,1.8,0.45,1.08,1.53,0.0059305534951499105,0.03713746097292399,0.02153400723403695,0,平台失败
极强锁定市场,1.8,1.8,0.48,1.08,1.56,0.00661812322475468,0.037469440828984305,0.02204378202686949,0,平台失败
极强锁定市场,1.8,1.8,0.51,1.08,1.59,0.007389993214240841,0.037845752707053384,0.022617872960647115,0,平台失败
极强锁定市场,1.8,1.8,0.54,1.08,1.62,0.9998843211563804,0.9999825038434094,0.9999334124998949,1,平台锁定
极强锁定市场,1.8,1.8,0.57,1.08,1.65,0.999895852404266,0.9999825063853396,0.9999391793948028,1,平台锁定
极强锁定市场,1.8,1.8,0.6,1.08,1.6800000000000002,0.9999062340982889,0.9999825086735483,0.9999443713859186,1,平台锁定
极强锁定市场,1.8,1.8,0.63,1.08,1.71,0.9999155808532136,0.999982510733392,0.9999490457933028,1,平台锁定
极强锁定市场,1.8,1.8,0.66,1.08,1.7400000000000002,0.9999239958533794,0.9999825125876876,0.9999532542205335,1,平台锁定
极强锁定市场,1.8,1.8,0.69,1.08,1.77,0.9999315719931972,0.9999825142569669,0.999957043125082,1,平台锁定
极强锁定市场,1.8,1.8,0.72,1.08,1.8,0.999938392903746,0.9999825157597078,0.9999604543317269,1,平台锁定
极强锁定市场,1.8,1.8,0.75,1.08,1.83,0.9999445338768653,0.9999825171125383,0.9999635254947018,1,平台锁定
极强锁定市场,1.8,1.8,0.78,1.08,1.86,0.9999500626969919,0.9999825183304245,0.9999662905137082,1,平台锁定
极强锁定市场,1.8,1.8,0.81,1.08,1.8900000000000001,0.9999550403899669,0.9999825194268361,0.9999687799084015,1,平台锁定
极强锁定市场,1.8,1.8,0.84,1.08,1.92,0.9999595218971093,0.9999825204138966,0.999971021155503,1,平台锁定
极强锁定市场,1.8,1.8,0.87,1.08,1.9500000000000002,0.9999635566820229,0.9999825213025177,0.9999730389922703,1,平台锁定
极强锁定市场,1.8,1.8,0.9,1.08,1.98,0.9999671892768585,0.999982522102522,0.9999748556896902,1,平台锁定
极强锁定市场,1.8,1.8,0.93,1.08,2.0100000000000002,0.9999704597740755,0.9999825228227506,0.999976491298413,1,平台锁定
极强锁定市场,1.8,1.8,0.96,1.08,2.04,0.9999734042691455,0.9999825234711615,0.9999779638701535,1,平台锁定
极强锁定市场,1.8,1.8,0.99,1.08,2.0700000000000003,0.9999760552590982,0.9999825240549187,0.9999792896570084,1,平台锁定
极强锁定市场,1.8,1.8,1.02,1.08,2.1,0.9999784420013105,0.999982524580471,0.9999804832908907,1,平台锁定
极强锁定市场,1.8,1.8,1.05,1.08,2.13,0.9999805908365171,0.9999825250536232,0.9999815579450702,1,平台锁定
极强锁定市场,1.8,1.8,1.08,1.08,2.16,0.9999825254796018,0.9999825254796018,0.9999825254796018,1,平台锁定
极强锁定市场,1.8,1.8,1.11,1.08,2.1900000000000004,0.999984267281393,0.9999825258631108,0.9999833965722519,1,平台锁定
极强锁定市场,1.8,1.8,1.14,1.08,2.2199999999999998,0.9999858354643518,0.9999825262083852,0.9999841808363685,1,平台锁定
极强锁定市场,1.8,1.8,1.17,1.08,2.25,0.9999872473347582,0.9999825265192377,0.9999848869269979,1,平台锁定
极强锁定市场,1.8,1.8,1.2,1.08,2.2800000000000002,0.9999885184737407,0.9999825267991005,0.9999855226364206,1,平台锁定
极强锁定市场,1.8,1.8,0.0,1.11,1.11,0.0012514473882449424,0.03893711993965182,0.02009428366394838,0,平台失败
极强锁定市场,1.8,1.8,0.03,1.11,1.1400000000000001,0.0013913798808718892,0.03900778807528879,0.02019958397808034,0,平台失败
极强锁定市场,1.8,1.8,0.06,1.11,1.1700000000000002,0.0015471362219610539,0.039086602395480174,0.020316869308720613,0,平台失败
极强锁定市场,1.8,1.8,0.09,1.11,1.2000000000000002,0.0017205490529414677,0.039174543475046855,0.02044754626399416,0,平台失败
极强锁定市场,1.8,1.8,0.12,1.11,1.23,0.0019136740389183917,0.03927272014557935,0.020593197092248872,0,平台失败
极强锁定市场,1.8,1.8,0.15,1.11,1.26,0.0021288197618440363,0.039382388816148625,0.02075560428899633,0,平台失败
极强锁定市场,1.8,1.8,0.18,1.11,1.29,0.0023685823417053204,0.03950497634177304,0.020936779341739178,0,平台失败
极强锁定市场,1.8,1.8,0.21,1.11,1.32,0.0026358857264569885,0.039642107251636235,0.021138996489046612,0,平台失败
极强锁定市场,1.8,1.8,0.24,1.11,1.35,0.002934028831197752,0.03979563637709964,0.021364832604148697,0,平台失败
极强锁定市场,1.8,1.8,0.27,1.11,1.3800000000000001,0.0032667410231162087,0.03996768822426727,0.02161721462369174,0,平台失败
极强锁定市场,1.8,1.8,0.3,1.11,1.4100000000000001,0.0036382478702863836,0.04016070484756991,0.021899476358928145,0,平台失败
极强锁定市场,1.8,1.8,0.33,1.11,1.4400000000000002,0.0040533496419902434,0.04037750454390801,0.022215427092949127,0,平台失败
极强锁定市场,1.8,1.8,0.36,1.11,1.4700000000000002,0.004517515828650273,0.04062135446717764,0.022569435147913958,0,平台失败
极强锁定市场,1.8,1.8,0.39,1.11,1.5,0.005037000034938068,0.040896061360019026,0.022966530697478546,0,平台失败
极强锁定市场,1.8,1.8,0.42,1.11,1.53,0.005618981134466981,0.041206086166538425,0.023412533650502703,0,平台失败
极强锁定市场,1.8,1.8,0.45,1.11,1.56,0.006271738784132664,0.04155669056724755,0.023914214675690104,0,平台失败
极强锁定市场,1.8,1.8,0.48,1.11,1.59,0.007004874641067194,0.04195412685250555,0.02447950074678637,0,平台失败
极强锁定市场,1.8,1.8,0.51,1.11,1.62,0.9998715158664309,0.9999842452599739,0.9999278805632024,1,平台锁定
极强锁定市场,1.8,1.8,0.54,1.11,1.6500000000000001,0.9998843236984862,0.9999842478022778,0.999934285750382,1,平台锁定
极强锁定市场,1.8,1.8,0.57,1.11,1.6800000000000002,0.999895854692614,0.9999842500907836,0.9999400523916988,1,平台锁定
极强锁定市场,1.8,1.8,0.6,1.11,1.71,0.9999062361582431,0.9999842521508633,0.9999452441545532,1,平台锁定
极强锁定市场,1.8,1.8,0.63,1.11,1.7400000000000002,0.9999155827075963,0.9999842540053454,0.9999499183564708,1,平台锁定
极强锁定市场,1.8,1.8,0.66,1.11,1.77,0.9999239975227276,0.999984255674772,0.9999541265987498,1,平台锁定
极强锁定市场,1.8,1.8,0.69,1.11,1.8,0.9999315734959915,0.9999842571776283,0.9999579153368099,1,平台锁定
极强锁定市场,1.8,1.8,0.72,1.11,1.83,0.9999383942566185,0.9999842585305492,0.9999613263935838,1,平台锁定
极强锁定市场,1.8,1.8,0.75,1.11,1.86,0.999944535094784,0.9999842597485056,0.9999643974216448,1,平台锁定
极强锁定市场,1.8,1.8,0.78,1.11,1.8900000000000001,0.9999500637934282,0.9999842608449716,0.9999671623191999,1,平台锁定
极强锁定市场,1.8,1.8,0.81,1.11,1.9200000000000002,0.9999550413770464,0.9999842618320736,0.99996965160456,1,平台锁定
极强锁定市场,1.8,1.8,0.84,1.11,1.9500000000000002,0.9999595227857452,0.9999842627207263,0.9999718927532357,1,平台锁定
极强锁定市场,1.8,1.8,0.87,1.11,1.98,0.9999635574820378,0.9999842635207543,0.9999739105013961,1,平台锁定
极强锁定市场,1.8,1.8,0.9,1.11,2.0100000000000002,0.9999671899970948,0.9999842642410002,0.9999757271190475,1,平台锁定
极强锁定市场,1.8,1.8,0.93,1.11,2.04,0.9999704604224917,0.9999842648894235,0.9999773626559576,1,平台锁定
极强锁定市场,1.8,1.8,0.96,1.11,2.0700000000000003,0.9999734048529065,0.9999842654731894,0.999978835163048,1,平台锁定
极强锁定市场,1.8,1.8,0.99,1.11,2.1,0.9999760557846527,0.9999842659987472,0.9999801608916999,1,平台锁定
极强锁定市场,1.8,1.8,1.02,1.11,2.13,0.9999784424744642,0.9999842664719032,0.9999813544731837,1,平台锁定
极强锁定市场,1.8,1.8,1.05,1.11,2.16,0.9999805912624962,0.9999842668978836,0.9999824290801899,1,平台锁定
极强锁定市场,1.8,1.8,1.08,1.11,2.1900000000000004,0.9999825258631108,0.999984267281393,0.9999833965722519,1,平台锁定
极强锁定市场,1.8,1.8,1.11,1.11,2.22,0.999984267626667,0.999984267626667,0.999984267626667,1,平台锁定
极强锁定市场,1.8,1.8,1.14,1.11,2.25,0.9999858357752036,0.9999842679375184,0.999985051856361,1,平台锁定
极强锁定市场,1.8,1.8,1.17,1.11,2.2800000000000002,0.9999872476146203,0.9999842682173796,0.999985757916,1,平台锁定
极强锁定市场,1.8,1.8,1.2,1.11,2.31,0.9999885187257027,0.9999842684693407,0.9999863935975217,1,平台锁定
极强锁定市场,1.8,1.8,0.0,1.14,1.14,0.001324327783837417,0.043425186557571493,0.022374757170704456,0,平台失败
极强锁定市场,1.8,1.8,0.03,1.14,1.17,0.001472662539329146,0.04350899390825767,0.02249082822379341,0,平台失败
极强锁定市场,1.8,1.8,0.06,1.14,1.2,0.0016378328343306897,0.043602509094156694,0.02262017096424369,0,平台失败
极强锁定市场,1.8,1.8,0.09,1.14,1.23,0.001821803720774119,0.043706912334753475,0.022764358027763797,0,平台失败
极强锁定市场,1.8,1.8,0.12,1.14,1.2599999999999998,0.0020267832458557124,0.04382354115633934,0.022925162201097526,0,平台失败
极强锁定市场,1.8,1.8,0.15,1.14,1.2899999999999998,0.0022552560203204022,0.04395391483672595,0.023104585428523176,0,平台失败
极强锁定市场,1.8,1.8,0.18,1.14,1.3199999999999998,0.002510022358474119,0.04409976353166077,0.023304892945067445,0,平台失败
极强锁定市场,1.8,1.8,0.21,1.14,1.3499999999999999,0.0027942441685292222,0.04426306320689195,0.023528653687710586,0,平台失败
极强锁定市场,1.8,1.8,0.24,1.14,1.38,0.003111499091987771,0.04444607783169914,0.023778788461843454,0,平台失败
极强锁定市场,1.8,1.8,0.27,1.14,1.41,0.0034658448190883857,0.04465141073918601,0.024058627779137195,0,平台失败
极强锁定市场,1.8,1.8,0.3,1.14,1.44,0.0038618960879956126,0.04488206767495634,0.024371981881475976,0,平台失败
极强锁定市场,1.8,1.8,0.33,1.14,1.47,0.004304917673757886,0.04514153491236565,0.02472322629306177,0,平台失败
极强锁定市场,1.8,1.8,0.36,1.14,1.5,0.004800937787670972,0.045433877020671046,0.02511740740417101,0,平台失败
极强锁定市场,1.8,1.8,0.39,1.14,1.5299999999999998,0.005356887890104302,0.04576386060421142,0.02556037424715786,0,平台失败
极强锁定市场,1.8,1.8,0.42,1.14,1.5599999999999998,0.0059807772080524985,0.046137112857986357,0.026058945033019427,0,平台失败
极强锁定市场,1.8,1.8,0.45,1.14,1.5899999999999999,0.9998414915003597,0.9999858102707972,0.9999136508855785,1,平台锁定
极强锁定市场,1.8,1.8,0.48,1.14,1.6199999999999999,0.9998572926066862,0.9999858130956352,0.9999215528511607,1,平台锁定
极强锁定市场,1.8,1.8,0.51,1.14,1.65,0.9998715184089364,0.9999858156383674,0.9999286670236519,1,平台锁定
极强锁定市场,1.8,1.8,0.54,1.14,1.68,0.9998843259871528,0.9999858179272152,0.999935071957184,1,平台锁定
极强锁定市场,1.8,1.8,0.57,1.14,1.71,0.9998958567528216,0.9999858199875675,0.9999408383701945,1,平台锁定
极强锁定市场,1.8,1.8,0.6,1.14,1.7399999999999998,0.9999062380128267,0.9999858218422666,0.9999460299275467,1,平台锁定
极强锁定市场,1.8,1.8,0.63,1.14,1.77,0.9999155843771035,0.9999858235118653,0.9999507039444844,1,平台锁定
极强锁定市场,1.8,1.8,0.66,1.14,1.7999999999999998,0.9999239990256474,0.9999858250148577,0.9999549120202526,1,平台锁定
极强锁定市场,1.8,1.8,0.69,1.14,1.8299999999999998,0.9999315748489626,0.999985826367886,0.9999587006084243,1,平台锁定
极强锁定市场,1.8,1.8,0.72,1.14,1.8599999999999999,0.9999383954746142,0.9999858275859268,0.9999621115302705,1,平台锁定
极强锁定市场,1.8,1.8,0.75,1.14,1.89,0.9999445361912804,0.9999858286824588,0.9999651824368696,1,平台锁定
极强锁定市场,1.8,1.8,0.78,1.14,1.92,0.9999500647805539,0.999985829669612,0.999967947225083,1,平台锁定
极强锁定市场,1.8,1.8,0.81,1.14,1.95,0.9999550422657173,0.9999858305583045,0.9999704364120109,1,平台锁定
极强锁定市场,1.8,1.8,0.84,1.14,1.98,0.9999595235857868,0.9999858313583627,0.9999726774720747,1,平台锁定
极强锁定市场,1.8,1.8,0.87,1.14,2.01,0.9999635582022941,0.9999858320786317,0.9999746951404629,1,平台锁定
极强锁定市场,1.8,1.8,0.9,1.14,2.04,0.9999671906455259,0.9999858327270721,0.999976511686299,1,平台锁定
极强锁定市场,1.8,1.8,0.93,1.14,2.07,0.9999704610062634,0.9999858333108504,0.9999781471585569,1,平台锁定
极强锁定市场,1.8,1.8,0.96,1.14,2.0999999999999996,0.9999734053784683,0.9999858338364176,0.999979619607443,1,平台锁定
极强锁定市场,1.8,1.8,0.99,1.14,2.13,0.9999760562578113,0.99998583430958,0.9999809452836956,1,平台锁定
极强锁定市场,1.8,1.8,1.02,1.14,2.16,0.9999784429004466,0.9999858347355646,0.9999821388180056,1,平台锁定
极强锁定市场,1.8,1.8,1.05,1.14,2.19,0.9999805916460067,0.9999858351190765,0.9999832133825416,1,平台锁定
极强锁定市场,1.8,1.8,1.08,1.14,2.2199999999999998,0.9999825262083852,0.9999858354643518,0.9999841808363685,1,平台锁定
极强锁定市场,1.8,1.8,1.11,1.14,2.25,0.9999842679375184,0.9999858357752036,0.999985051856361,1,平台锁定
极强锁定市场,1.8,1.8,1.14,1.14,2.28,0.9999858360550644,0.9999858360550644,0.9999858360550644,1,平台锁定
极强锁定市场,1.8,1.8,1.17,1.14,2.3099999999999996,0.9999872478665808,0.9999858363070249,0.9999865420868028,1,平台锁定
极强锁定市场,1.8,1.8,1.2,1.14,2.34,0.9999885189525453,0.9999858365338667,0.999987177743206,1,平台锁定
极强锁定市场,1.8,1.8,0.0,1.17,1.17,0.001411090685268476,0.04845637623388174,0.02493373345957511,0,平台失败
极强锁定市场,1.8,1.8,0.03,1.17,1.2,0.0015694795059142427,0.04855657808014992,0.02506302879303208,0,平台失败
极强锁定市场,1.8,1.8,0.06,1.17,1.23,0.0017459271805098367,0.048668456477861055,0.025207191829185446,0,平台失败
极强锁定市场,1.8,1.8,0.09,1.17,1.26,0.0019425620794965561,0.04879344841148883,0.025368005245492695,0,平台失败
极强锁定市场,1.8,1.8,0.12,1.17,1.29,0.0021617810212112114,0.04893318683132271,0.025547483926266962,0,平台失败
极强锁定市场,1.8,1.8,0.15,1.17,1.3199999999999998,0.0024062877359377994,0.04908953225219036,0.025747909994064077,0,平台失败
极强锁定市场,1.8,1.8,0.18,1.17,1.3499999999999999,0.002679138083436443,0.04926461070679672,0.02597187439511658,0,平台失败
极强锁定市场,1.8,1.8,0.21,1.17,1.38,0.0029837935537127694,0.04946085966467503,0.0262223266091939,0,平台失败
极强锁定市场,1.8,1.8,0.24,1.17,1.41,0.003324185026222528,0.04968108403137936,0.026502634528800945,0,平台失败
极强锁定市场,1.8,1.8,0.27,1.17,1.44,0.003704789369260935,0.0499285250357438,0.026816657202502366,0,平台失败
极强锁定市场,1.8,1.8,0.3,1.17,1.47,0.004130722299246648,0.05020694578046567,0.027168834039856156,0,平台失败
极强锁定市场,1.8,1.8,0.33,1.17,1.5,0.004607852095576863,0.050520738602059065,0.027564295348817963,0,平台失败
极强锁定市场,1.8,1.8,0.36,1.17,1.5299999999999998,0.005142940445630581,0.05087506136126191,0.028009000903446244,0,平台失败
极强锁定市场,1.8,1.8,0.39,1.17,1.56,0.9998044495805471,0.9999872186883176,0.9998958341344324,1,平台锁定
极强锁定市场,1.8,1.8,0.42,1.17,1.5899999999999999,0.9998239437423608,0.9999872218273902,0.9999055827848755,1,平台锁定
