b0,duration,final_x,final_y,combined_share,cum_profit,success,directional_state
0.1875,4.0,0.007029988102361431,0.013355008350265828,0.010192498226313629,3.039182730124974,0,平台B锁定
0.22499999999999998,4.0,0.007029988102361431,0.013355008350265828,0.010192498226313629,3.090055061017976,0,平台B锁定
0.2625,4.0,0.007029988102361431,0.013355008350265828,0.010192498226313629,3.153974214087862,0,平台B锁定
0.3,4.0,0.007029988102361431,0.013355008350265828,0.010192498226313629,3.2368981992294574,0,平台B锁定
0.33749999999999997,4.0,0.007029988102361431,0.013355008350265828,0.010192498226313629,3.3499778645778817,0,平台B锁定
0.375,4.0,0.007029988102361431,0.013355008350265828,0.010192498226313629,3.5179826618985794,0,平台B锁定
0.4125,4.0,0.007029988102361431,0.013355008350265828,0.010192498226313629,3.816820540317591,0,平台B锁定
0.44999999999999996,4.0,0.007029988102361431,0.013355008350265828,0.010192498226313629,4.933712742823035,0,平台B锁定
0.4875,4.0,0.9929700118976375,0.9866449916497331,0.9898075017736853,168.93534566470058,1,平台A锁定
0.525,4.0,0.9929700118976375,0.9866449916497331,0.9898075017736853,169.54585878788393,1,平台A锁定
0.5625,4.0,0.9929700118976375,0.9866449916497331,0.9898075017736853,169.81324815223803,1,平台A锁定
0.6,4.0,0.9929700118976375,0.9866449916497331,0.9898075017736853,169.9517040466068,1,平台A锁定
0.6375,4.0,0.9929700118976375,0.9866449916497331,0.9898075017736853,170.0225904991778,1,平台A锁定
0.6749999999999999,4.0,0.9929700118976375,0.9866449916497331,0.9898075017736853,170.05207290730922,1,平台A锁定
0.7125,4.0,0.9929700118976375,0.9866449916497331,0.9898075017736853,170.0537136215226,1,平台A锁定
0.75,4.0,0.9929700118976375,0.9866449916497331,0.9898075017736853,170.03543633339373,1,平台A锁定
0.7875,4.0,0.9929700118976375,0.9866449916497331,0.9898075017736853,170.0022647277964,1,平台A锁定
0.825,4.0,0.9929700118976375,0.9866449916497331,0.9898075017736853,169.9575796295166,1,平台A锁定
0.8624999999999999,4.0,0.9929700118976375,0.9866449916497331,0.9898075017736853,169.9037622786306,1,平台A锁定
0.8999999999999999,4.0,0.9929700118976375,0.9866449916497331,0.9898075017736853,169.84255126381743,1,平台A锁定
