t,strategy,active_strategy_platform,user_share_A,merchant_share_A,user_share_B,merchant_share_B,L_A,L_B,user_multi_home_rate,merchant_multi_home_rate,shortage_A,shortage_B,C_A,C_B,avg_user_utility,avg_merchant_utility,lock_in_index,user_subsidy_A,merchant_subsidy_A,user_subsidy_B,merchant_subsidy_B,user_quality_A,merchant_quality_A,user_quality_B,merchant_quality_B,cum_revenue_A,cum_subsidy_cost_A,cum_invest_cost_A,cum_total_cost_A,cum_profit_A,cum_revenue_B,cum_subsidy_cost_B,cum_invest_cost_B,cum_total_cost_B,cum_profit_B,user_share_A_price_sensitive,user_share_B_price_sensitive,user_utility_price_sensitive,user_share_A_quality_sensitive,user_share_B_quality_sensitive,user_utility_quality_sensitive,user_share_A_inertial,user_share_B_inertial,user_utility_inertial,user_share_A_normal,user_share_B_normal,user_utility_normal,merchant_share_A_large,merchant_share_B_large,merchant_utility_large,merchant_share_A_small_medium,merchant_share_B_small_medium,merchant_utility_small_medium,merchant_share_A_new,merchant_share_B_new,merchant_utility_new,merchant_share_A_multi_home,merchant_share_B_multi_home,merchant_utility_multi_home,run_id,network
33,none,B,0.9675,0.925,0.03249999999999997,0.07499999999999996,0.94625,0.053749999999999964,0.0,0.15,0.0,0.0,0.0,0.0,1.0502526331822117,1.129514945187092,0.8925000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264.2906250000001,0.0,0.0,0.0,191.03816861484978,4.990624999999997,0.0,0.0,0.0,4.429647448276374,1.0,0.0,0.8802790503466545,1.0,0.0,0.8876128555735152,0.8289473684210527,0.17105263157894737,1.6109279753711176,1.0,0.0,1.1912714869107617,1.0,0.0,1.5786195695817287,0.9375,0.0625,1.0667582943973917,0.9166666666666666,0.08333333333333333,0.9997809104482688,0.75,0.25,0.8715344037730897,13,中等
34,none,B,0.9625,0.9,0.03749999999999998,0.09999999999999998,0.93125,0.06874999999999998,0.0,0.2,0.0,0.0,0.0,0.0,1.0338641297955389,0.9563376612575466,0.8625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272.9531250000001,0.0,0.0,0.0,195.48554356393777,5.028124999999997,0.0,0.0,0.0,4.448900153683682,1.0,0.0,0.8534217531951763,0.9846153846153847,0.015384615384615385,0.870245091355929,0.8289473684210527,0.17105263157894737,1.608270029806802,1.0,0.0,1.1945419601347407,1.0,0.0,1.4357059962164134,0.9375,0.0625,0.9473200408357052,0.9166666666666666,0.08333333333333333,0.8021990147561934,0.5,0.5,0.496087412531239,13,中等
35,none,B,0.9675,0.975,0.03249999999999997,0.025000000000000022,0.97125,0.028749999999999998,0.0,0.05,0.0,0.0,0.0,0.0,1.0822184069756702,1.159344046007784,0.9425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,282.38625000000013,0.0,0.0,0.0,200.23170124824176,5.036249999999996,0.0,0.0,0.0,4.4529881447985,0.9936305732484076,0.006369426751592357,0.9133879741703282,0.9923076923076923,0.007692307692307693,0.8944150987083146,0.8552631578947368,0.14473684210526316,1.6468918677634643,1.0,0.0,1.2985866503627554,1.0,0.0,1.5773134052507078,1.0,0.0,1.1146343172697746,0.9166666666666666,0.08333333333333333,0.9248035697721128,1.0,0.0,1.2058656711809888,13,中等
36,none,B,0.97,1.0,0.030000000000000027,0.0,0.985,0.015000000000000013,0.0,0.0,0.0,0.0,0.0,0.0,1.1180802204936091,1.1394550434049182,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.0862500000001,0.0,0.0,0.0,205.0145250682371,5.036249999999996,0.0,0.0,0.0,4.4529881447985,0.9936305732484076,0.006369426751592357,0.9419876446385269,0.9923076923076923,0.007692307692307693,0.9467922872477245,0.868421052631579,0.13157894736842105,1.6795028947509885,1.0,0.0,1.3139138012409628,1.0,0.0,1.607010683367554,1.0,0.0,1.0545295334400935,1.0,0.0,0.867017910882959,1.0,0.0,1.3613572009048247,13,中等
37,none,B,0.9775,1.0,0.022499999999999964,0.0,0.98875,0.011249999999999982,0.0,0.0,0.0,0.0,0.0,0.0,1.1115583840462693,1.1313258424177441,0.9775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301.8612500000001,0.0,0.0,0.0,209.73793339644797,5.036249999999996,0.0,0.0,0.0,4.4529881447985,1.0,0.0,0.9456116085071175,1.0,0.0,0.9540758991185876,0.881578947368421,0.11842105263157894,1.6301917772136412,1.0,0.0,1.3037267332226228,1.0,0.0,1.3855021275318415,1.0,0.0,1.1294872864504368,1.0,0.0,0.9232013668379477,1.0,0.0,1.2547009227981682,13,中等
38,none,B,0.9725,0.975,0.02749999999999997,0.025000000000000022,0.97375,0.026249999999999996,0.0,0.05,0.0,0.0,0.0,0.0,1.0796500651397776,1.1339106804438825,0.9475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311.3431250000001,0.0,0.0,0.0,214.22806454685343,5.043124999999996,0.0,0.0,0.0,4.456243793249786,0.9872611464968153,0.012738853503184714,0.9341061116551641,1.0,0.0,0.9126933681018944,0.881578947368421,0.11842105263157894,1.6010089905726073,1.0,0.0,1.212933659169885,1.0,0.0,1.5596839711971293,1.0,0.0,1.1342632731227908,0.9166666666666666,0.08333333333333333,0.8338185026118478,1.0,0.0,1.1812302617178592,13,中等
39,none,B,0.9725,0.975,0.02749999999999997,0.025000000000000022,0.97375,0.026249999999999996,0.0,0.05,0.0,0.0,0.0,0.0,1.0829488992188643,1.1713523305066242,0.9475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.8250000000001,0.0,0.0,0.0,218.6283930742508,5.049999999999996,0.0,0.0,0.0,4.459434328732046,0.9872611464968153,0.012738853503184714,0.9136518775765591,1.0,0.0,0.9017045616902479,0.881578947368421,0.11842105263157894,1.6400905738957834,1.0,0.0,1.293722656005786,1.0,0.0,1.4441766298303853,1.0,0.0,1.2060690295851269,0.9166666666666666,0.08333333333333333,0.9046498075858521,1.0,0.0,1.2869445043074088,13,中等
40,none,B,0.9725,1.0,0.02749999999999997,0.0,0.9862500000000001,0.013749999999999984,0.0,0.0,0.0,0.0,0.0,0.0,1.0986437340605804,1.12475687091535,0.9725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.5500000000001,0.0,0.0,0.0,223.05128738896815,5.049999999999996,0.0,0.0,0.0,4.459434328732046,1.0,0.0,0.9023414056874366,0.9769230769230769,0.023076923076923078,0.9346239876380134,0.8947368421052632,0.10526315789473684,1.6837356395083318,1.0,0.0,1.3060774577224277,1.0,0.0,1.4830388593073909,1.0,0.0,1.0675536662569003,1.0,0.0,0.965980438342496,1.0,0.0,1.1133350104836266,13,中等
41,none,B,0.975,0.95,0.025000000000000022,0.050000000000000044,0.9624999999999999,0.03750000000000003,0.0,0.1,0.0,0.0,0.0,0.0,1.0634715899130418,1.0865940383215533,0.9249999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,339.8125000000001,0.0,0.0,0.0,227.17958738056382,5.0624999999999964,0.0,0.0,0.0,4.465005583781433,0.9872611464968153,0.012738853503184714,0.9010956654772323,1.0,0.0,0.8598118419517543,0.8947368421052632,0.10526315789473684,1.6482162723176668,1.0,0.0,1.266936225281636,1.0,0.0,1.4618128395113363,0.9375,0.0625,1.007944753985784,0.9166666666666666,0.08333333333333333,0.8741797895431366,1.0,0.0,1.2879963196203126,13,中等
42,none,B,0.975,0.975,0.025000000000000022,0.025000000000000022,0.975,0.025000000000000022,0.0,0.05,0.0,0.0,0.0,0.0,1.0690573945472084,1.1016217703560693,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,349.31875000000014,0.0,0.0,0.0,231.33178805632136,5.068749999999996,0.0,0.0,0.0,4.467735498755633,0.9872611464968153,0.012738853503184714,0.8836426782573982,1.0,0.0,0.9069309280825516,0.9078947368421053,0.09210526315789473,1.6384367558890738,0.972972972972973,0.02702702702702703,1.2559146820046045,1.0,0.0,1.3878975920433296,1.0,0.0,1.113853921921618,0.9166666666666666,0.08333333333333333,0.8879527599066949,1.0,0.0,1.1211485520674789,13,中等
43,none,B,0.98,0.95,0.020000000000000018,0.050000000000000044,0.965,0.03500000000000003,0.0,0.1,0.0,0.0,0.0,0.0,1.0676870340184907,1.041486168535512,0.9299999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,358.62875000000014,0.0,0.0,0.0,235.3169397749777,5.078749999999996,0.0,0.0,0.0,4.472016005435178,0.9936305732484076,0.006369426751592357,0.8802287765377654,1.0,0.0,0.8980225205335106,0.9078947368421053,0.09210526315789473,1.6312721570361828,1.0,0.0,1.301602272617862,1.0,0.0,1.48890916893158,0.9375,0.0625,1.0323606208766722,0.9166666666666666,0.08333333333333333,0.7945244679727241,1.0,0.0,0.9240274600670995,13,中等
44,none,B,0.9825,0.9,0.01749999999999996,0.09999999999999998,0.94125,0.05874999999999997,0.0,0.2,0.0,0.0,0.0,0.0,1.0410721666383107,1.0725515079981358,0.8825000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,367.47125000000017,0.0,0.0,0.0,239.02627704573754,5.096249999999996,0.0,0.0,0.0,4.479357074390597,1.0,0.0,0.8711934387539222,0.9923076923076923,0.007692307692307693,0.8698933194444077,0.9210526315789473,0.07894736842105263,1.6001700114521158,1.0,0.0,1.214930928995257,1.0,0.0,1.5040497448590877,0.9375,0.0625,1.1238094335822022,0.8333333333333334,0.16666666666666666,0.8080075525929517,0.75,0.25,0.798155198155519,13,中等
45,none,B,0.9775,0.95,0.022499999999999964,0.050000000000000044,0.96375,0.036250000000000004,0.0,0.1,0.0,0.0,0.0,0.0,1.057608442426449,1.1002655442187659,0.9275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,376.75750000000016,0.0,0.0,0.0,242.84385313462437,5.107499999999996,0.0,0.0,0.0,4.483981947832511,0.9936305732484076,0.006369426751592357,0.8656469761966308,0.9846153846153847,0.015384615384615385,0.8887388605477345,0.9210526315789473,0.07894736842105263,1.6413519427371992,1.0,0.0,1.266432491580437,1.0,0.0,1.4593506080764125,1.0,0.0,1.0889098626388862,0.8333333333333334,0.16666666666666666,0.8081041346377047,1.0,0.0,1.3040023715661757,13,中等
46,none,B,0.98,0.95,0.020000000000000018,0.050000000000000044,0.965,0.03500000000000003,0.0,0.1,0.0,0.0,0.0,0.0,1.0610721032723263,1.1001878407813295,0.9299999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,386.06750000000017,0.0,0.0,0.0,246.59464605100996,5.117499999999996,0.0,0.0,0.0,4.488010726475245,1.0,0.0,0.8984436369984982,0.9846153846153847,0.015384615384615385,0.8739066603744372,0.9210526315789473,0.07894736842105263,1.6320894781770041,1.0,0.0,1.2358520029739812,1.0,0.0,1.4883940311997583,1.0,0.0,1.0544008914781988,0.9166666666666666,0.08333333333333333,0.9068860511260675,0.75,0.25,1.0868286261227793,13,中等
47,none,B,0.9775,0.95,0.022499999999999964,0.050000000000000044,0.96375,0.036250000000000004,0.0,0.1,0.0,0.0,0.0,0.0,1.0678816313297315,1.0297623625049201,0.9275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395.35375000000016,0.0,0.0,0.0,250.26104612677688,5.128749999999997,0.0,0.0,0.0,4.49245245492886,0.9872611464968153,0.012738853503184714,0.8931737800690988,0.9923076923076923,0.007692307692307693,0.8891048609059787,0.9210526315789473,0.07894736842105263,1.6630284627678897,1.0,0.0,1.2148803776461319,1.0,0.0,1.528528598681808,1.0,0.0,1.0227010876144917,0.9166666666666666,0.08333333333333333,0.7947030929546531,0.75,0.25,0.7656527983636614,13,中等
48,none,B,0.975,0.95,0.025000000000000022,0.050000000000000044,0.9624999999999999,0.03750000000000003,0.0,0.1,0.0,0.0,0.0,0.0,1.0631115161144427,1.0994242385222135,0.9249999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,404.61625000000015,0.0,0.0,0.0,253.8449287583833,5.141249999999997,0.0,0.0,0.0,4.497289003689462,0.9872611464968153,0.012738853503184714,0.8837875984725674,0.9846153846153847,0.015384615384615385,0.8810060990465401,0.9210526315789473,0.07894736842105263,1.6670108611921386,1.0,0.0,1.2234144637548987,1.0,0.0,1.5642835054770172,1.0,0.0,1.037313044642472,0.9166666666666666,0.08333333333333333,0.9219872627148868,0.75,0.25,0.9504614075535518,13,中等
49,none,B,0.985,0.975,0.015000000000000013,0.025000000000000022,0.98,0.020000000000000018,0.0,0.05,0.0,0.0,0.0,0.0,1.0954132700762569,1.093278674287491,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,414.22000000000014,0.0,0.0,0.0,257.4865307628988,5.144999999999997,0.0,0.0,0.0,4.49871094902508,0.9936305732484076,0.006369426751592357,0.9028553582646424,1.0,0.0,0.9287704216169523,0.9342105263157895,0.06578947368421052,1.691258008845624,1.0,0.0,1.2740879270400693,1.0,0.0,1.4566042974407196,1.0,0.0,1.040098222585978,1.0,0.0,1.0061082653112292,0.75,0.25,0.8408604617158684,13,中等
50,none,B,0.98,0.975,0.020000000000000018,0.025000000000000022,0.9775,0.02250000000000002,0.0,0.05,0.0,0.0,0.0,0.0,1.0731779019153038,1.0282328084599055,0.955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,423.77500000000015,0.0,0.0,0.0,261.03718514374816,5.149999999999997,0.0,0.0,0.0,4.500568957596953,0.9936305732484076,0.006369426751592357,0.8950103271684534,0.9846153846153847,0.015384615384615385,0.8954247509422735,0.9342105263157895,0.06578947368421052,1.6773844893114178,1.0,0.0,1.2126513673111052,1.0,0.0,1.357640629781728,1.0,0.0,1.0246213257600219,0.9166666666666666,0.08333333333333333,0.8045843543946324,1.0,0.0,1.0548084588116131,13,中等
51,none,B,0.9875,0.9,0.012499999999999956,0.09999999999999998,0.9437500000000001,0.05624999999999997,0.0,0.2,0.0,0.0,0.0,0.0,1.0457569032853882,1.0373080516736042,0.8875000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,432.66250000000014,0.0,0.0,0.0,264.2737431755224,5.162499999999997,0.0,0.0,0.0,4.505121078598042,1.0,0.0,0.8626588824854525,1.0,0.0,0.8798262650487065,0.9342105263157895,0.06578947368421052,1.6311112785771857,1.0,0.0,1.2033363550200353,1.0,0.0,1.4533495322953427,0.9375,0.0625,1.0471433758780437,0.8333333333333334,0.16666666666666666,0.8091766169530618,0.75,0.25,0.850278097773998,13,中等
52,none,B,0.985,0.95,0.015000000000000013,0.050000000000000044,0.9675,0.03250000000000003,0.0,0.1,0.0,0.0,0.0,0.0,1.0686415375474285,1.1529552561158045,0.9349999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,442.02000000000015,0.0,0.0,0.0,267.61330660130926,5.169999999999997,0.0,0.0,0.0,4.507797725746682,0.9936305732484076,0.006369426751592357,0.8904633233124988,1.0,0.0,0.8917018178880619,0.9342105263157895,0.06578947368421052,1.6657768221946363,1.0,0.0,1.2198269850450894,1.0,0.0,1.6352017929933753,1.0,0.0,1.0970978167778966,0.9166666666666666,0.08333333333333333,1.0184426629985879,0.75,0.25,0.8154297190639452,13,中等
53,none,B,0.9825,0.925,0.01749999999999996,0.07499999999999996,0.9537500000000001,0.04624999999999996,0.0,0.15,0.0,0.0,0.0,0.0,1.0769190738207366,1.0658082447438204,0.9075000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,451.10812500000014,0.0,0.0,0.0,270.7918652400269,5.183124999999997,0.0,0.0,0.0,4.512388175606601,1.0,0.0,0.8831680780255788,0.9846153846153847,0.015384615384615385,0.9082199069398533,0.9342105263157895,0.06578947368421052,1.690847968838031,1.0,0.0,1.230735344443442,1.0,0.0,1.6140750053169635,1.0,0.0,1.055990102475668,0.8333333333333334,0.16666666666666666,0.7928663999977316,0.75,0.25,0.8273728269084106,13,中等
54,none,B,0.9825,0.95,0.01749999999999996,0.050000000000000044,0.96625,0.03375,0.0,0.1,0.0,0.0,0.0,0.0,1.0726847958657637,1.0787370026256409,0.9325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,460.44187500000015,0.0,0.0,0.0,273.991041556401,5.191874999999997,0.0,0.0,0.0,4.515387269515081,0.9936305732484076,0.006369426751592357,0.8875536461069281,0.9923076923076923,0.007692307692307693,0.9056445629554944,0.9342105263157895,0.06578947368421052,1.6384847615171265,1.0,0.0,1.282955698594646,1.0,0.0,1.431521102024097,1.0,0.0,1.1073862685273077,0.9166666666666666,0.08333333333333333,0.8568375656993146,0.75,0.25,0.9242700510010394,13,中等
55,none,B,0.9825,0.95,0.01749999999999996,0.050000000000000044,0.96625,0.03375,0.0,0.1,0.0,0.0,0.0,0.0,1.0563765879599445,1.1545232122404347,0.9325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,469.77562500000016,0.0,0.0,0.0,277.12623434644763,5.200624999999997,0.0,0.0,0.0,4.518326381545391,1.0,0.0,0.8541102950304963,0.9769230769230769,0.023076923076923078,0.8963680480185428,0.9473684210526315,0.05263157894736842,1.6601635478221308,1.0,0.0,1.2366227834404673,1.0,0.0,1.4703361137818323,1.0,0.0,1.1080022819180475,0.9166666666666666,0.08333333333333333,1.0398663979400429,0.75,0.25,1.0529515733483636,13,中等
56,none,B,0.9825,0.975,0.01749999999999996,0.025000000000000022,0.97875,0.02124999999999999,0.0,0.05,0.0,0.0,0.0,0.0,1.0954712742278594,1.1372447444331368,0.9575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,479.3550000000002,0.0,0.0,0.0,280.2795782526472,5.2049999999999965,0.0,0.0,0.0,4.519766546440243,1.0,0.0,0.9167113549086455,0.9769230769230769,0.023076923076923078,0.8942275262391692,0.9473684210526315,0.05263157894736842,1.7088866484500673,1.0,0.0,1.3010773858699816,1.0,0.0,1.4862143111047037,0.9375,0.0625,1.0854364511674774,1.0,0.0,0.9911454834086199,1.0,0.0,1.0848365672261924,13,中等
57,none,B,0.99,0.975,0.010000000000000009,0.025000000000000022,0.9824999999999999,0.017500000000000016,0.0,0.05,0.0,0.0,0.0,0.0,1.091911450564362,1.126926699307598,0.965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,489.00750000000016,0.0,0.0,0.0,283.39344518170043,5.207499999999997,0.0,0.0,0.0,4.52057303878136,1.0,0.0,0.8936712801363527,1.0,0.0,0.9115738661584035,0.9473684210526315,0.05263157894736842,1.7056990855447154,1.0,0.0,1.3059582741174578,1.0,0.0,1.4551426794623783,0.9375,0.0625,1.107304447931575,1.0,0.0,0.9492278533720615,1.0,0.0,1.0820802823087354,13,中等
58,none,B,0.9875,0.95,0.012499999999999956,0.050000000000000044,0.96875,0.03125,0.0,0.1,0.0,0.0,0.0,0.0,1.0698261777779026,1.1146612464032621,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,498.3887500000002,0.0,0.0,0.0,286.3592804415416,5.2137499999999966,0.0,0.0,0.0,4.522548945017097,1.0,0.0,0.887258607772022,0.9923076923076923,0.007692307692307693,0.8959956672235073,0.9473684210526315,0.05263157894736842,1.6715300175521444,1.0,0.0,1.2193284221063425,1.0,0.0,1.4867368405507397,0.875,0.125,1.046478589203077,1.0,0.0,0.9618355853727656,1.0,0.0,1.1017176700005344,13,中等
59,none,B,0.9925,1.0,0.007499999999999951,0.0,0.9962500000000001,0.0037499999999999756,0.0,0.0,0.0,0.0,0.0,0.0,1.101693331183604,1.1643480129703174,0.9925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,508.3137500000002,0.0,0.0,0.0,289.43426476184493,5.2137499999999966,0.0,0.0,0.0,4.522548945017097,1.0,0.0,0.9189042110041531,1.0,0.0,0.8996019213100815,0.9605263157894737,0.039473684210526314,1.7251242358207144,1.0,0.0,1.3068021527866083,1.0,0.0,1.3751086437035986,1.0,0.0,1.1324237548579308,1.0,0.0,1.0493142097292896,1.0,0.0,1.2156251936763869,13,中等
60,none,B,0.99,0.95,0.010000000000000009,0.050000000000000044,0.97,0.030000000000000027,0.0,0.1,0.0,0.0,0.0,0.0,1.0831257356513695,1.0960199025392887,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,517.7187500000002,0.0,0.0,0.0,292.2898640547219,5.2187499999999964,0.0,0.0,0.0,4.5240670732961386,1.0,0.0,0.8917494312871134,0.9923076923076923,0.007692307692307693,0.9168499839426667,0.9605263157894737,0.039473684210526314,1.6967019342209697,1.0,0.0,1.2190753685170312,1.0,0.0,1.547212801940823,0.9375,0.0625,1.0547526988825058,0.9166666666666666,0.08333333333333333,0.849142240719496,1.0,0.0,1.0993359038227313,13,中等
61,none,B,0.9925,0.975,0.007499999999999951,0.025000000000000022,0.98375,0.016249999999999987,0.0,0.05,0.0,0.0,0.0,0.0,1.0964828971829224,1.1663855783335964,0.9675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,527.3956250000002,0.0,0.0,0.0,295.1692486224107,5.2206249999999965,0.0,0.0,0.0,4.524624985438686,1.0,0.0,0.9185290553341549,1.0,0.0,0.9071625480943757,0.9605263157894737,0.039473684210526314,1.69089272306538,1.0,0.0,1.2958140264991633,1.0,0.0,1.4718434360963197,1.0,0.0,1.1837557047595715,0.9166666666666666,0.08333333333333333,0.9570033315968586,1.0,0.0,1.1141360973144656,13,中等
62,none,B,0.985,0.95,0.015000000000000013,0.050000000000000044,0.9675,0.03250000000000003,0.0,0.1,0.0,0.0,0.0,0.0,1.0706606106084657,1.0839686372888777,0.9349999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,536.7531250000002,0.0,0.0,0.0,297.89791508449736,5.228124999999997,0.0,0.0,0.0,4.526812001037474,0.9872611464968153,0.012738853503184714,0.8726197523885669,0.9923076923076923,0.007692307692307693,0.876823108388938,0.9605263157894737,0.039473684210526314,1.7225070180216302,1.0,0.0,1.2531190718425798,1.0,0.0,1.503233603011993,1.0,0.0,1.122747696421976,0.9166666666666666,0.08333333333333333,0.8500280112209672,0.75,0.25,0.7921443475139862,13,中等
63,none,B,0.9875,0.95,0.012499999999999956,0.050000000000000044,0.96875,0.03125,0.0,0.1,0.0,0.0,0.0,0.0,1.0606922146285311,1.0564444982019041,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,546.1343750000002,0.0,0.0,0.0,300.57879525575055,5.2343749999999964,0.0,0.0,0.0,4.528598063776483,0.9936305732484076,0.006369426751592357,0.8759251703309346,0.9923076923076923,0.007692307692307693,0.8806909603731417,0.9736842105263158,0.02631578947368421,1.6779045985487864,0.972972972972973,0.02702702702702703,1.209352966790266,1.0,0.0,1.5625102635494106,1.0,0.0,1.0217151605362194,0.8333333333333334,0.16666666666666666,0.7932802836297222,1.0,0.0,0.9727229618861739,13,中等
64,none,B,0.985,0.925,0.015000000000000013,0.07499999999999996,0.9550000000000001,0.044999999999999984,0.0,0.15,0.0,0.0,0.0,0.0,1.0654351551753418,1.1339719411788913,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555.2456250000002,0.0,0.0,0.0,303.13044307146,5.245624999999997,0.0,0.0,0.0,4.531748678448096,0.9872611464968153,0.012738853503184714,0.9055593163091411,0.9923076923076923,0.007692307692307693,0.8526943637887212,0.9736842105263158,0.02631578947368421,1.680354649723352,0.972972972972973,0.02702702702702703,1.228216992921421,1.0,0.0,1.4691558413201105,1.0,0.0,1.137616947341622,0.8333333333333334,0.16666666666666666,0.9978880877747688,0.75,0.25,0.8572756764578975,13,中等
65,none,B,0.99,0.925,0.010000000000000009,0.07499999999999996,0.9575,0.04249999999999998,0.0,0.15,0.0,0.0,0.0,0.0,1.0610305550800627,1.0524920445728398,0.915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,564.4031250000003,0.0,0.0,0.0,305.64375140729885,5.253124999999997,0.0,0.0,0.0,4.53380708003355,0.9872611464968153,0.012738853503184714,0.8847300993838187,1.0,0.0,0.8771317962174274,0.9736842105263158,0.02631578947368421,1.6475129963828545,1.0,0.0,1.250580410686578,1.0,0.0,1.5108837488975266,1.0,0.0,1.1166945419923977,0.8333333333333334,0.16666666666666666,0.709462814183396,0.75,0.25,0.9079863374135666,13,中等
66,none,B,0.9875,0.9,0.012499999999999956,0.09999999999999998,0.9437500000000001,0.05624999999999997,0.0,0.2,0.0,0.0,0.0,0.0,1.0262898372989864,1.0691370089881558,0.8875000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,573.2906250000003,0.0,0.0,0.0,308.0341731684861,5.265624999999997,0.0,0.0,0.0,4.537169135956457,0.9872611464968153,0.012738853503184714,0.8467120974372757,0.9923076923076923,0.007692307692307693,0.8667577306724142,0.9736842105263158,0.02631578947368421,1.603254353031462,1.0,0.0,1.1636837784902039,1.0,0.0,1.412018933491964,0.9375,0.0625,1.0873838870273724,0.8333333333333334,0.16666666666666666,0.8826543217660033,0.75,0.25,0.8698337094901273,13,中等
67,none,B,0.985,0.925,0.015000000000000013,0.07499999999999996,0.9550000000000001,0.044999999999999984,0.0,0.15,0.0,0.0,0.0,0.0,1.0683728435302446,1.1708753187296241,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,582.4018750000004,0.0,0.0,0.0,310.4357636794493,5.276874999999998,0.0,0.0,0.0,4.540134469280462,0.9936305732484076,0.006369426751592357,0.9057330891048859,0.9769230769230769,0.023076923076923078,0.8778908616595997,0.9736842105263158,0.02631578947368421,1.6806495019542707,1.0,0.0,1.1701045475231857,1.0,0.0,1.6202444450786397,1.0,0.0,1.2996776834663106,0.8333333333333334,0.16666666666666666,0.7830595150955695,0.75,0.25,0.9203750179870108,13,中等
68,none,B,0.9925,0.925,0.007499999999999951,0.07499999999999996,0.95875,0.04124999999999995,0.0,0.15,0.0,0.0,0.0,0.0,1.072492998294044,1.0648114634311794,0.9175000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,591.5825000000003,0.0,0.0,0.0,312.8072428779146,5.282499999999998,0.0,0.0,0.0,4.5415874826092235,0.9936305732484076,0.006369426751592357,0.8994116554939,1.0,0.0,0.8913887582510164,0.9736842105263158,0.02631578947368421,1.684656499730756,1.0,0.0,1.1858145095379948,1.0,0.0,1.407977761686102,1.0,0.0,1.10645255722367,0.9166666666666666,0.08333333333333333,0.906929465375384,0.5,0.5,0.6855604859187603,13,中等
