budget,subsidy_policy,policy_label,seed,final_L,concentration,lock_state,success,time_to_success,total_subsidy_spend,roi,final_multi_share
140,two_sided_targeted,双边精准,6107,0.22,0.6568,coexist,0.0,,9800.0,-8.163265306122448e-06,0.0
140,two_sided_targeted,双边精准,6108,0.19666666666666666,0.6840222222222223,B_lock,0.0,,9800.0,-1.054421768707483e-05,0.0
140,two_sided_targeted,双边精准,6109,0.9183333333333333,0.8500055555555555,A_lock,1.0,14.0,9800.0,6.30952380952381e-05,0.0
140,two_sided_targeted,双边精准,6110,0.15500000000000003,0.7380499999999999,B_lock,0.0,,9800.0,-1.4795918367346935e-05,0.0
140,two_sided_targeted,双边精准,6111,0.20166666666666666,0.6780055555555555,coexist,0.0,,9800.0,-1.0034013605442176e-05,0.0
140,two_sided_targeted,双边精准,6112,0.9550000000000001,0.91405,A_lock,1.0,4.0,9800.0,6.683673469387755e-05,0.0
140,two_sided_targeted,双边精准,6113,0.9283333333333333,0.8669388888888889,A_lock,1.0,5.0,9800.0,6.411564625850341e-05,0.0
140,two_sided_targeted,双边精准,6114,0.9683333333333333,0.9386722222222221,A_lock,1.0,4.0,9800.0,6.819727891156462e-05,0.0
140,two_sided_targeted,双边精准,6115,0.21333333333333332,0.6643555555555555,coexist,0.0,,9800.0,-8.843537414965987e-06,0.0
140,two_sided_targeted,双边精准,6116,0.16833333333333333,0.7200055555555556,B_lock,0.0,,9800.0,-1.3435374149659862e-05,0.0
140,two_sided_targeted,双边精准,6117,0.9583333333333333,0.9201388888888888,A_lock,1.0,4.0,9800.0,6.71768707482993e-05,0.0
140,two_sided_targeted,双边精准,6118,0.9433333333333334,0.8930888888888888,A_lock,1.0,6.0,9800.0,6.564625850340136e-05,0.0
140,two_sided_targeted,双边精准,6119,0.9533333333333334,0.9110222222222222,A_lock,1.0,5.0,9800.0,6.666666666666667e-05,0.0
140,two_sided_targeted,双边精准,6120,0.225,0.6512500000000001,coexist,0.0,,9800.0,-7.653061224489794e-06,0.0
140,two_sided_targeted,双边精准,6121,0.24666666666666667,0.6283555555555556,coexist,0.0,,9800.0,-5.442176870748297e-06,0.0
140,two_sided_targeted,双边精准,6122,0.18666666666666665,0.6963555555555556,B_lock,0.0,,9800.0,-1.1564625850340138e-05,0.0
140,two_sided_targeted,双边精准,6123,0.18666666666666665,0.6963555555555556,B_lock,0.0,,9800.0,-1.1564625850340138e-05,0.0
140,two_sided_targeted,双边精准,6124,0.15333333333333332,0.7403555555555557,B_lock,0.0,,9800.0,-1.4965986394557824e-05,0.0
140,two_sided_targeted,双边精准,6125,0.9516666666666667,0.9080055555555555,A_lock,1.0,3.0,9800.0,6.649659863945578e-05,0.0
140,two_sided_targeted,双边精准,6126,0.11833333333333333,0.791338888888889,B_lock,0.0,,9800.0,-1.8537414965986393e-05,0.0
140,two_sided_targeted,双边精准,6127,0.17166666666666666,0.7156055555555556,B_lock,0.0,,9800.0,-1.3095238095238094e-05,0.0
140,two_sided_targeted,双边精准,6128,0.19666666666666666,0.6840222222222223,B_lock,0.0,,9800.0,-1.054421768707483e-05,0.0
140,two_sided_targeted,双边精准,6129,0.11000000000000001,0.8042,B_lock,0.0,,9800.0,-1.9387755102040814e-05,0.0
140,two_sided_targeted,双边精准,6130,0.9516666666666667,0.9080055555555555,A_lock,1.0,16.0,9800.0,6.649659863945578e-05,0.0
140,two_sided_targeted,双边精准,6131,0.2866666666666666,0.5910222222222223,coexist,0.0,,9800.0,-1.360544217687078e-06,0.0
140,two_sided_targeted,双边精准,6132,0.2,0.6800000000000002,B_lock,0.0,,9800.0,-1.020408163265306e-05,0.0
140,two_sided_targeted,双边精准,6133,0.13666666666666666,0.7640222222222222,B_lock,0.0,,9800.0,-1.6666666666666667e-05,0.0
140,two_sided_targeted,双边精准,6134,0.18666666666666665,0.6963555555555556,B_lock,0.0,,9800.0,-1.1564625850340138e-05,0.0
140,two_sided_targeted,双边精准,6135,0.14666666666666667,0.7496888888888888,B_lock,0.0,,9800.0,-1.564625850340136e-05,0.0
140,two_sided_targeted,双边精准,6136,0.955,0.91405,A_lock,1.0,9.0,9800.0,6.683673469387755e-05,0.0
140,two_sided_targeted,双边精准,6137,0.21333333333333335,0.6643555555555556,coexist,0.0,,9800.0,-8.843537414965983e-06,0.0
140,two_sided_targeted,双边精准,6138,0.13166666666666668,0.7713388888888888,B_lock,0.0,,9800.0,-1.7176870748299317e-05,0.0
140,two_sided_targeted,双边精准,6139,0.15833333333333333,0.7334722222222223,B_lock,0.0,,9800.0,-1.4455782312925169e-05,0.0
140,two_sided_targeted,双边精准,6140,0.18833333333333332,0.6942722222222222,B_lock,0.0,,9800.0,-1.1394557823129252e-05,0.0
140,two_sided_targeted,双边精准,6141,0.9550000000000001,0.91405,A_lock,1.0,9.0,9800.0,6.683673469387755e-05,0.0
140,two_sided_targeted,双边精准,6142,0.30166666666666664,0.5786722222222223,coexist,0.0,,9800.0,1.7006802721088262e-07,0.0
140,two_sided_targeted,双边精准,6143,0.9666666666666667,0.9355555555555555,A_lock,1.0,10.0,9800.0,6.802721088435375e-05,0.0
140,two_sided_targeted,双边精准,6144,0.16666666666666669,0.7222222222222221,B_lock,0.0,,9800.0,-1.3605442176870746e-05,0.0
140,two_sided_targeted,双边精准,6145,0.175,0.7112499999999999,B_lock,0.0,,9800.0,-1.2755102040816327e-05,0.0
140,two_sided_targeted,双边精准,6146,0.9550000000000001,0.91405,A_lock,1.0,4.0,9800.0,6.683673469387755e-05,0.0
140,two_sided_targeted,双边精准,6147,0.16499999999999998,0.7244499999999999,B_lock,0.0,,9800.0,-1.3775510204081634e-05,0.0
140,two_sided_targeted,双边精准,6148,0.175,0.7112499999999999,B_lock,0.0,,9800.0,-1.2755102040816327e-05,0.0
140,two_sided_targeted,双边精准,6149,0.2833333333333333,0.5938888888888889,coexist,0.0,,9800.0,-1.7006802721088432e-06,0.0
140,uniform,统一补贴,6100,0.10333333333333333,0.814688888888889,B_lock,0.0,,9800.0,-2.0068027210884352e-05,0.0
140,uniform,统一补贴,6101,0.11499999999999999,0.7964500000000001,B_lock,0.0,,9800.0,-1.8877551020408164e-05,0.0
140,uniform,统一补贴,6102,0.10500000000000001,0.8120499999999999,B_lock,0.0,,9800.0,-1.9897959183673466e-05,0.0
140,uniform,统一补贴,6103,0.095,0.82805,B_lock,0.0,,9800.0,-2.0918367346938775e-05,0.0
140,uniform,统一补贴,6104,0.1,0.8200000000000001,B_lock,0.0,,9800.0,-2.040816326530612e-05,0.0
140,uniform,统一补贴,6105,0.10666666666666667,0.8094222222222223,B_lock,0.0,,9800.0,-1.972789115646258e-05,0.0
140,uniform,统一补贴,6106,0.08166666666666667,0.8500055555555555,B_lock,0.0,,9800.0,-2.227891156462585e-05,0.0
140,uniform,统一补贴,6107,0.09166666666666667,0.8334722222222222,B_lock,0.0,,9800.0,-2.1258503401360543e-05,0.0
140,uniform,统一补贴,6108,0.1,0.8200000000000001,B_lock,0.0,,9800.0,-2.040816326530612e-05,0.0
140,uniform,统一补贴,6109,0.16166666666666668,0.728938888888889,B_lock,0.0,,9800.0,-1.4115646258503398e-05,0.0
140,uniform,统一补贴,6110,0.105,0.8120499999999999,B_lock,0.0,,9800.0,-1.989795918367347e-05,0.0
140,uniform,统一补贴,6111,0.11499999999999999,0.7964500000000001,B_lock,0.0,,9800.0,-1.8877551020408164e-05,0.0
140,uniform,统一补贴,6112,0.16,0.7311999999999999,B_lock,0.0,,9800.0,-1.4285714285714284e-05,0.0
140,uniform,统一补贴,6113,0.12666666666666665,0.7787555555555554,B_lock,0.0,,9800.0,-1.7687074829931973e-05,0.0
140,uniform,统一补贴,6114,0.12833333333333333,0.7762722222222223,B_lock,0.0,,9800.0,-1.7517006802721088e-05,0.0
140,uniform,统一补贴,6115,0.08833333333333333,0.8389388888888889,B_lock,0.0,,9800.0,-2.1598639455782314e-05,0.0
140,uniform,统一补贴,6116,0.09000000000000001,0.8362,B_lock,0.0,,9800.0,-2.1428571428571425e-05,0.0
140,uniform,统一补贴,6117,0.18333333333333335,0.7005555555555556,B_lock,0.0,,9800.0,-1.1904761904761902e-05,0.0
140,uniform,统一补贴,6118,0.13333333333333333,0.768888888888889,B_lock,0.0,,9800.0,-1.7006802721088435e-05,0.0
140,uniform,统一补贴,6119,0.11333333333333333,0.7990222222222223,B_lock,0.0,,9800.0,-1.9047619047619046e-05,0.0
140,uniform,统一补贴,6120,0.09166666666666667,0.8334722222222222,B_lock,0.0,,9800.0,-2.1258503401360543e-05,0.0
140,uniform,统一补贴,6121,0.11166666666666666,0.8016055555555555,B_lock,0.0,,9800.0,-1.921768707482993e-05,0.0
140,uniform,统一补贴,6122,0.10333333333333333,0.814688888888889,B_lock,0.0,,9800.0,-2.0068027210884352e-05,0.0
140,uniform,统一补贴,6123,0.10333333333333333,0.814688888888889,B_lock,0.0,,9800.0,-2.0068027210884352e-05,0.0
140,uniform,统一补贴,6124,0.11,0.8042,B_lock,0.0,,9800.0,-1.9387755102040817e-05,0.0
140,uniform,统一补贴,6125,0.10833333333333334,0.8068055555555554,B_lock,0.0,,9800.0,-1.95578231292517e-05,0.0
140,uniform,统一补贴,6126,0.06666666666666667,0.8755555555555556,B_lock,0.0,,9800.0,-2.380952380952381e-05,0.0
140,uniform,统一补贴,6127,0.08833333333333333,0.8389388888888889,B_lock,0.0,,9800.0,-2.1598639455782314e-05,0.0
140,uniform,统一补贴,6128,0.1,0.8200000000000001,B_lock,0.0,,9800.0,-2.040816326530612e-05,0.0
140,uniform,统一补贴,6129,0.07166666666666666,0.8669388888888889,B_lock,0.0,,9800.0,-2.3299319727891157e-05,0.0
140,uniform,统一补贴,6130,0.145,0.7520499999999999,B_lock,0.0,,9800.0,-1.5816326530612244e-05,0.0
140,uniform,统一补贴,6131,0.10833333333333334,0.8068055555555554,B_lock,0.0,,9800.0,-1.95578231292517e-05,0.0
140,uniform,统一补贴,6132,0.11333333333333334,0.7990222222222223,B_lock,0.0,,9800.0,-1.9047619047619046e-05,0.0
140,uniform,统一补贴,6133,0.055,0.89605,B_lock,0.0,,9800.0,-2.5e-05,0.0
140,uniform,统一补贴,6134,0.10666666666666666,0.8094222222222223,B_lock,0.0,,9800.0,-1.9727891156462584e-05,0.0
140,uniform,统一补贴,6135,0.07833333333333334,0.8556055555555555,B_lock,0.0,,9800.0,-2.2619047619047616e-05,0.0
140,uniform,统一补贴,6136,0.11499999999999999,0.7964500000000001,B_lock,0.0,,9800.0,-1.8877551020408164e-05,0.0
140,uniform,统一补贴,6137,0.09833333333333333,0.8226722222222221,B_lock,0.0,,9800.0,-2.0578231292517005e-05,0.0
140,uniform,统一补贴,6138,0.08166666666666667,0.8500055555555555,B_lock,0.0,,9800.0,-2.227891156462585e-05,0.0
140,uniform,统一补贴,6139,0.09833333333333334,0.8226722222222221,B_lock,0.0,,9800.0,-2.0578231292517005e-05,0.0
140,uniform,统一补贴,6140,0.19166666666666665,0.6901388888888889,B_lock,0.0,,9800.0,-1.1054421768707483e-05,0.0
140,uniform,统一补贴,6141,0.08833333333333333,0.8389388888888889,B_lock,0.0,,9800.0,-2.1598639455782314e-05,0.0
140,uniform,统一补贴,6142,0.17333333333333334,0.7134222222222222,B_lock,0.0,,9800.0,-1.2925170068027209e-05,0.0
140,uniform,统一补贴,6143,0.13,0.7738,B_lock,0.0,,9800.0,-1.7346938775510202e-05,0.0
140,uniform,统一补贴,6144,0.14666666666666667,0.7496888888888888,B_lock,0.0,,9800.0,-1.564625850340136e-05,0.0
140,uniform,统一补贴,6145,0.12,0.7888,B_lock,0.0,,9800.0,-1.8367346938775508e-05,0.0
140,uniform,统一补贴,6146,0.12,0.7888,B_lock,0.0,,9800.0,-1.8367346938775508e-05,0.0
140,uniform,统一补贴,6147,0.07500000000000001,0.8612500000000001,B_lock,0.0,,9800.0,-2.2959183673469387e-05,0.0
140,uniform,统一补贴,6148,0.09999999999999999,0.8200000000000001,B_lock,0.0,,9800.0,-2.0408163265306123e-05,0.0
140,uniform,统一补贴,6149,0.10166666666666668,0.8173388888888888,B_lock,0.0,,9800.0,-2.0238095238095234e-05,0.0
160,random,随机补贴,6100,0.29000000000000004,0.5882000000000001,coexist,0.0,,11200.0,-8.928571428571387e-07,0.0
160,random,随机补贴,6101,0.17833333333333334,0.7069388888888888,B_lock,0.0,,11200.0,-1.0863095238095236e-05,0.0
160,random,随机补贴,6102,0.16333333333333333,0.7266888888888889,B_lock,0.0,,11200.0,-1.2202380952380951e-05,0.0
160,random,随机补贴,6103,0.19666666666666666,0.6840222222222223,B_lock,0.0,,11200.0,-9.226190476190475e-06,0.0
160,random,随机补贴,6104,0.16333333333333333,0.7266888888888889,B_lock,0.0,,11200.0,-1.2202380952380951e-05,0.0
160,random,随机补贴,6105,0.11166666666666666,0.8016055555555555,B_lock,0.0,,11200.0,-1.681547619047619e-05,0.0
160,random,随机补贴,6106,0.1433333333333333,0.7544222222222223,B_lock,0.0,,11200.0,-1.398809523809524e-05,0.0
160,random,随机补贴,6107,0.165,0.72445,B_lock,0.0,,11200.0,-1.2053571428571427e-05,0.0
160,random,随机补贴,6108,0.12833333333333333,0.7762722222222223,B_lock,0.0,,11200.0,-1.5327380952380953e-05,0.0
160,random,随机补贴,6109,0.7183333333333334,0.5953388888888889,coexist,1.0,70.0,11200.0,3.735119047619048e-05,0.0
160,random,随机补贴,6110,0.19833333333333333,0.6820055555555555,B_lock,0.0,,11200.0,-9.077380952380951e-06,0.0
160,random,随机补贴,6111,0.16166666666666668,0.728938888888889,B_lock,0.0,,11200.0,-1.2351190476190473e-05,0.0
160,random,随机补贴,6112,0.20500000000000002,0.6740499999999998,coexist,0.0,,11200.0,-8.482142857142854e-06,0.0
160,random,随机补贴,6113,0.9516666666666667,0.9080055555555555,A_lock,1.0,13.0,11200.0,5.81845238095238e-05,0.0
160,random,随机补贴,6114,0.245,0.63005,coexist,0.0,,11200.0,-4.910714285714285e-06,0.0
160,random,随机补贴,6115,0.1766666666666667,0.7090888888888888,B_lock,0.0,,11200.0,-1.1011904761904758e-05,0.0
160,random,随机补贴,6116,0.2,0.6800000000000002,B_lock,0.0,,11200.0,-8.928571428571426e-06,0.0
160,random,随机补贴,6117,0.9466666666666667,0.8990222222222222,A_lock,1.0,57.0,11200.0,5.7738095238095244e-05,0.0
160,random,随机补贴,6118,0.31333333333333335,0.5696888888888889,coexist,0.0,,11200.0,1.1904761904761931e-06,0.0
160,random,随机补贴,6119,0.175,0.7112499999999999,B_lock,0.0,,11200.0,-1.1160714285714286e-05,0.0
160,random,随机补贴,6120,0.185,0.6984499999999999,B_lock,0.0,,11200.0,-1.0267857142857142e-05,0.0
160,random,随机补贴,6121,0.18333333333333335,0.7005555555555556,B_lock,0.0,,11200.0,-1.0416666666666665e-05,0.0
160,random,随机补贴,6122,0.19666666666666666,0.6840222222222223,B_lock,0.0,,11200.0,-9.226190476190475e-06,0.0
160,random,随机补贴,6123,0.175,0.7112499999999999,B_lock,0.0,,11200.0,-1.1160714285714286e-05,0.0
160,random,随机补贴,6124,0.175,0.7112499999999999,B_lock,0.0,,11200.0,-1.1160714285714286e-05,0.0
160,random,随机补贴,6125,0.18833333333333335,0.6942722222222222,B_lock,0.0,,11200.0,-9.970238095238093e-06,0.0
160,random,随机补贴,6126,0.10833333333333334,0.8068055555555554,B_lock,0.0,,11200.0,-1.7113095238095236e-05,0.0
160,random,随机补贴,6127,0.14500000000000002,0.7520499999999999,B_lock,0.0,,11200.0,-1.3839285714285712e-05,0.0
160,random,随机补贴,6128,0.15666666666666668,0.7357555555555555,B_lock,0.0,,11200.0,-1.2797619047619045e-05,0.0
160,random,随机补贴,6129,0.13666666666666666,0.7640222222222222,B_lock,0.0,,11200.0,-1.4583333333333333e-05,0.0
160,random,随机补贴,6130,0.255,0.62005,coexist,0.0,,11200.0,-4.017857142857141e-06,0.0
160,random,随机补贴,6131,0.20333333333333334,0.6760222222222221,coexist,0.0,,11200.0,-8.63095238095238e-06,0.0
160,random,随机补贴,6132,0.19,0.6922000000000001,B_lock,0.0,,11200.0,-9.82142857142857e-06,0.0
160,random,随机补贴,6133,0.11166666666666666,0.8016055555555555,B_lock,0.0,,11200.0,-1.681547619047619e-05,0.0
160,random,随机补贴,6134,0.185,0.6984499999999999,B_lock,0.0,,11200.0,-1.0267857142857142e-05,0.0
160,random,随机补贴,6135,0.20833333333333334,0.6701388888888888,coexist,0.0,,11200.0,-8.184523809523808e-06,0.0
160,random,随机补贴,6136,0.19,0.6922000000000001,B_lock,0.0,,11200.0,-9.82142857142857e-06,0.0
160,random,随机补贴,6137,0.22,0.6568,coexist,0.0,,11200.0,-7.142857142857142e-06,0.0
160,random,随机补贴,6138,0.15,0.7449999999999999,B_lock,0.0,,11200.0,-1.3392857142857142e-05,0.0
160,random,随机补贴,6139,0.135,0.7664500000000001,B_lock,0.0,,11200.0,-1.4732142857142855e-05,0.0
160,random,随机补贴,6140,0.2583333333333333,0.6168055555555556,coexist,0.0,,11200.0,-3.720238095238097e-06,0.0
160,random,随机补贴,6141,0.14333333333333334,0.7544222222222223,B_lock,0.0,,11200.0,-1.3988095238095236e-05,0.0
160,random,随机补贴,6142,0.22333333333333333,0.6530888888888888,coexist,0.0,,11200.0,-6.845238095238095e-06,0.0
160,random,随机补贴,6143,0.215,0.66245,coexist,0.0,,11200.0,-7.5892857142857135e-06,0.0
160,random,随机补贴,6144,0.14166666666666666,0.7568055555555557,B_lock,0.0,,11200.0,-1.4136904761904762e-05,0.0
160,random,随机补贴,6145,0.2,0.6800000000000002,B_lock,0.0,,11200.0,-8.928571428571426e-06,0.0
160,random,随机补贴,6146,0.19,0.6922000000000001,B_lock,0.0,,11200.0,-9.82142857142857e-06,0.0
160,random,随机补贴,6147,0.16999999999999998,0.7178000000000001,B_lock,0.0,,11200.0,-1.1607142857142857e-05,0.0
160,random,随机补贴,6148,0.16333333333333333,0.7266888888888889,B_lock,0.0,,11200.0,-1.2202380952380951e-05,0.0
160,random,随机补贴,6149,0.1433333333333333,0.7544222222222223,B_lock,0.0,,11200.0,-1.398809523809524e-05,0.0
160,two_sided_targeted,双边精准,6100,0.9666666666666666,0.9355555555555553,A_lock,1.0,5.0,11200.0,5.952380952380951e-05,0.0
160,two_sided_targeted,双边精准,6101,0.9416666666666667,0.8901388888888888,A_lock,1.0,11.0,11200.0,5.729166666666666e-05,0.0
160,two_sided_targeted,双边精准,6102,0.21333333333333332,0.6643555555555555,coexist,0.0,,11200.0,-7.738095238095238e-06,0.0
160,two_sided_targeted,双边精准,6103,0.94,0.8872,A_lock,1.0,3.0,11200.0,5.7142857142857135e-05,0.0
160,two_sided_targeted,双边精准,6104,0.9533333333333334,0.9110222222222222,A_lock,1.0,65.0,11200.0,5.833333333333333e-05,0.0
160,two_sided_targeted,双边精准,6105,0.7616666666666667,0.6369388888888889,coexist,1.0,70.0,11200.0,4.12202380952381e-05,0.0
160,two_sided_targeted,双边精准,6106,0.9616666666666667,0.9262722222222222,A_lock,1.0,4.0,11200.0,5.9077380952380945e-05,0.0
160,two_sided_targeted,双边精准,6107,0.9533333333333334,0.9110222222222222,A_lock,1.0,53.0,11200.0,5.833333333333333e-05,0.0
160,two_sided_targeted,双边精准,6108,0.9533333333333334,0.9110222222222222,A_lock,1.0,9.0,11200.0,5.833333333333333e-05,0.0
160,two_sided_targeted,双边精准,6109,0.9183333333333333,0.8500055555555555,A_lock,1.0,6.0,11200.0,5.520833333333334e-05,0.0
160,two_sided_targeted,双边精准,6110,0.965,0.93245,A_lock,1.0,8.0,11200.0,5.9375e-05,0.0
160,two_sided_targeted,双边精准,6111,0.9633333333333334,0.9293555555555557,A_lock,1.0,4.0,11200.0,5.9226190476190476e-05,0.0
160,two_sided_targeted,双边精准,6112,0.9550000000000001,0.91405,A_lock,1.0,3.0,11200.0,5.848214285714286e-05,0.0
160,two_sided_targeted,双边精准,6113,0.9283333333333333,0.8669388888888889,A_lock,1.0,4.0,11200.0,5.610119047619048e-05,0.0
160,two_sided_targeted,双边精准,6114,0.9683333333333333,0.9386722222222221,A_lock,1.0,3.0,11200.0,5.967261904761904e-05,0.0
160,two_sided_targeted,双边精准,6115,0.9466666666666668,0.8990222222222224,A_lock,1.0,17.0,11200.0,5.7738095238095244e-05,0.0
160,two_sided_targeted,双边精准,6116,0.9433333333333334,0.8930888888888888,A_lock,1.0,13.0,11200.0,5.744047619047619e-05,0.0
160,two_sided_targeted,双边精准,6117,0.9583333333333333,0.9201388888888888,A_lock,1.0,3.0,11200.0,5.877976190476189e-05,0.0
160,two_sided_targeted,双边精准,6118,0.9433333333333334,0.8930888888888888,A_lock,1.0,5.0,11200.0,5.744047619047619e-05,0.0
160,two_sided_targeted,双边精准,6119,0.9533333333333334,0.9110222222222222,A_lock,1.0,4.0,11200.0,5.833333333333333e-05,0.0
160,two_sided_targeted,双边精准,6120,0.9450000000000001,0.89605,A_lock,1.0,6.0,11200.0,5.758928571428571e-05,0.0
160,two_sided_targeted,双边精准,6121,0.95,0.905,A_lock,1.0,15.0,11200.0,5.803571428571428e-05,0.0
160,two_sided_targeted,双边精准,6122,0.9483333333333333,0.9020055555555555,A_lock,1.0,4.0,11200.0,5.788690476190475e-05,0.0
160,two_sided_targeted,双边精准,6123,0.95,0.905,A_lock,1.0,6.0,11200.0,5.803571428571428e-05,0.0
160,two_sided_targeted,双边精准,6124,0.955,0.91405,A_lock,1.0,12.0,11200.0,5.848214285714286e-05,0.0
160,two_sided_targeted,双边精准,6125,0.9516666666666667,0.9080055555555555,A_lock,1.0,3.0,11200.0,5.81845238095238e-05,0.0
160,two_sided_targeted,双边精准,6126,0.9550000000000001,0.91405,A_lock,1.0,6.0,11200.0,5.848214285714286e-05,0.0
160,two_sided_targeted,双边精准,6127,0.97,0.9418,A_lock,1.0,7.0,11200.0,5.9821428571428565e-05,0.0
160,two_sided_targeted,双边精准,6128,0.96,0.9232,A_lock,1.0,32.0,11200.0,5.892857142857142e-05,0.0
160,two_sided_targeted,双边精准,6129,0.9416666666666667,0.8901388888888888,A_lock,1.0,4.0,11200.0,5.729166666666666e-05,0.0
160,two_sided_targeted,双边精准,6130,0.9516666666666667,0.9080055555555555,A_lock,1.0,9.0,11200.0,5.81845238095238e-05,0.0
160,two_sided_targeted,双边精准,6131,0.9616666666666667,0.9262722222222222,A_lock,1.0,26.0,11200.0,5.9077380952380945e-05,0.0
160,two_sided_targeted,双边精准,6132,0.245,0.63005,coexist,0.0,,11200.0,-4.910714285714285e-06,0.0
160,two_sided_targeted,双边精准,6133,0.20333333333333334,0.6760222222222221,coexist,0.0,,11200.0,-8.63095238095238e-06,0.0
160,two_sided_targeted,双边精准,6134,0.9633333333333334,0.9293555555555557,A_lock,1.0,10.0,11200.0,5.9226190476190476e-05,0.0
160,two_sided_targeted,双边精准,6135,0.925,0.8612500000000001,A_lock,1.0,4.0,11200.0,5.580357142857143e-05,0.0
160,two_sided_targeted,双边精准,6136,0.955,0.91405,A_lock,1.0,7.0,11200.0,5.848214285714286e-05,0.0
160,two_sided_targeted,双边精准,6137,0.9650000000000001,0.9324500000000002,A_lock,1.0,9.0,11200.0,5.9375e-05,0.0
160,two_sided_targeted,双边精准,6138,0.9483333333333333,0.9020055555555555,A_lock,1.0,29.0,11200.0,5.788690476190475e-05,0.0
160,two_sided_targeted,双边精准,6139,0.9466666666666668,0.8990222222222224,A_lock,1.0,50.0,11200.0,5.7738095238095244e-05,0.0
160,two_sided_targeted,双边精准,6140,0.935,0.8784500000000002,A_lock,1.0,7.0,11200.0,5.669642857142857e-05,0.0
160,two_sided_targeted,双边精准,6141,0.9550000000000001,0.91405,A_lock,1.0,6.0,11200.0,5.848214285714286e-05,0.0
160,two_sided_targeted,双边精准,6142,0.9483333333333334,0.9020055555555555,A_lock,1.0,6.0,11200.0,5.788690476190477e-05,0.0
160,two_sided_targeted,双边精准,6143,0.9666666666666667,0.9355555555555555,A_lock,1.0,3.0,11200.0,5.952380952380953e-05,0.0
160,two_sided_targeted,双边精准,6144,0.29166666666666663,0.5868055555555556,coexist,0.0,,11200.0,-7.440476190476214e-07,0.0
160,two_sided_targeted,双边精准,6145,0.9483333333333334,0.9020055555555555,A_lock,1.0,7.0,11200.0,5.788690476190477e-05,0.0
160,two_sided_targeted,双边精准,6146,0.9550000000000001,0.91405,A_lock,1.0,3.0,11200.0,5.848214285714286e-05,0.0
160,two_sided_targeted,双边精准,6147,0.9416666666666667,0.8901388888888888,A_lock,1.0,9.0,11200.0,5.729166666666666e-05,0.0
160,two_sided_targeted,双边精准,6148,0.955,0.91405,A_lock,1.0,10.0,11200.0,5.848214285714286e-05,0.0
160,two_sided_targeted,双边精准,6149,0.9583333333333333,0.9201388888888888,A_lock,1.0,6.0,11200.0,5.877976190476189e-05,0.0
160,uniform,统一补贴,6100,0.11166666666666666,0.8016055555555555,B_lock,0.0,,11200.0,-1.681547619047619e-05,0.0
160,uniform,统一补贴,6101,0.14666666666666667,0.7496888888888888,B_lock,0.0,,11200.0,-1.369047619047619e-05,0.0
160,uniform,统一补贴,6102,0.11833333333333333,0.791338888888889,B_lock,0.0,,11200.0,-1.6220238095238092e-05,0.0
160,uniform,统一补贴,6103,0.13666666666666666,0.7640222222222222,B_lock,0.0,,11200.0,-1.4583333333333333e-05,0.0
160,uniform,统一补贴,6104,0.10500000000000001,0.8120499999999999,B_lock,0.0,,11200.0,-1.7410714285714283e-05,0.0
160,uniform,统一补贴,6105,0.12666666666666668,0.7787555555555554,B_lock,0.0,,11200.0,-1.5476190476190473e-05,0.0
160,uniform,统一补贴,6106,0.10333333333333333,0.814688888888889,B_lock,0.0,,11200.0,-1.7559523809523807e-05,0.0
160,uniform,统一补贴,6107,0.095,0.82805,B_lock,0.0,,11200.0,-1.8303571428571427e-05,0.0
160,uniform,统一补贴,6108,0.11833333333333333,0.791338888888889,B_lock,0.0,,11200.0,-1.6220238095238092e-05,0.0
160,uniform,统一补贴,6109,0.17833333333333334,0.7069388888888888,B_lock,0.0,,11200.0,-1.0863095238095236e-05,0.0
160,uniform,统一补贴,6110,0.12666666666666668,0.7787555555555554,B_lock,0.0,,11200.0,-1.5476190476190473e-05,0.0
160,uniform,统一补贴,6111,0.11666666666666667,0.7938888888888889,B_lock,0.0,,11200.0,-1.6369047619047616e-05,0.0
160,uniform,统一补贴,6112,0.18,0.7048000000000001,B_lock,0.0,,11200.0,-1.0714285714285714e-05,0.0
160,uniform,统一补贴,6113,0.9433333333333334,0.8930888888888888,A_lock,1.0,7.0,11200.0,5.744047619047619e-05,0.0
160,uniform,统一补贴,6114,0.15833333333333333,0.7334722222222223,B_lock,0.0,,11200.0,-1.2648809523809523e-05,0.0
160,uniform,统一补贴,6115,0.09333333333333334,0.8307555555555555,B_lock,0.0,,11200.0,-1.845238095238095e-05,0.0
160,uniform,统一补贴,6116,0.09833333333333334,0.8226722222222221,B_lock,0.0,,11200.0,-1.800595238095238e-05,0.0
160,uniform,统一补贴,6117,0.9683333333333333,0.9386722222222221,A_lock,1.0,8.0,11200.0,5.967261904761904e-05,0.0
160,uniform,统一补贴,6118,0.155,0.7380499999999999,B_lock,0.0,,11200.0,-1.294642857142857e-05,0.0
160,uniform,统一补贴,6119,0.12666666666666665,0.7787555555555554,B_lock,0.0,,11200.0,-1.5476190476190476e-05,0.0
160,uniform,统一补贴,6120,0.10500000000000001,0.8120499999999999,B_lock,0.0,,11200.0,-1.7410714285714283e-05,0.0
160,uniform,统一补贴,6121,0.14666666666666667,0.7496888888888888,B_lock,0.0,,11200.0,-1.369047619047619e-05,0.0
160,uniform,统一补贴,6122,0.11166666666666666,0.8016055555555555,B_lock,0.0,,11200.0,-1.681547619047619e-05,0.0
