multi_home_cost,rho,seed,final_L,concentration,lock_state,success,time_to_success,total_subsidy_spend,roi,final_multi_share
0.0,0.7,6338,0.7829999999999999,0.6601779999999999,coexist,1.0,2.0,0.0,0.0,0.5466666666666666
0.0,0.7,6339,0.8436666666666666,0.7362135555555553,A_lock,1.0,1.0,0.0,0.0,0.52
0.0,0.7,6340,0.8323333333333334,0.720890888888889,A_lock,1.0,1.0,0.0,0.0,0.5733333333333334
0.0,0.7,6341,0.7973333333333333,0.6768142222222222,coexist,1.0,1.0,0.0,0.0,0.5733333333333334
0.0,0.7,6342,0.8286666666666667,0.7160435555555555,A_lock,1.0,2.0,0.0,0.0,0.4866666666666667
0.0,0.7,6343,0.3526666666666667,0.5434142222222222,coexist,0.0,,0.0,0.0,0.66
0.0,0.7,6344,0.3603333333333333,0.5390135555555556,coexist,0.0,,0.0,0.0,0.5866666666666667
0.0,0.7,6345,0.36333333333333334,0.5373555555555556,coexist,0.0,,0.0,0.0,0.5666666666666667
0.0,0.7,6346,0.8566666666666667,0.7544222222222223,A_lock,1.0,2.0,0.0,0.0,0.5
0.0,0.7,6347,0.262,0.613288,coexist,0.0,,0.0,0.0,0.52
0.0,0.7,6348,0.833,0.721778,A_lock,1.0,1.0,0.0,0.0,0.5466666666666666
0.0,0.7,6349,0.28833333333333333,0.5896055555555555,coexist,0.0,,0.0,0.0,0.5333333333333333
0.05,0.3,6300,0.7929999999999999,0.6716979999999999,coexist,1.0,3.0,0.0,0.0,0.4533333333333333
0.05,0.3,6301,0.6826666666666666,0.5667342222222223,coexist,1.0,7.0,0.0,0.0,0.5733333333333334
