u_A,merchant_A_presence,merchant_B_presence,merchant_A_only,merchant_B_only,merchant_multi,L_A,concentration,total_subsidy_spend,step,seed,experiment,multi_home_cost,rho,scenario_label,u0,m0,allow_multi_home,multi_home_share
0.655,0.65,0.35,0.45,0.15,0.4,0.6525000000000001,0.30500000000000005,0.0,10,5720,D_multi_home_paths,0.5,0.5,中成本-中等贡献,0.8,0.8,True,1.0
0.6175,0.65,0.35,0.5,0.2,0.3,0.63375,0.26750000000000007,0.0,11,5720,D_multi_home_paths,0.5,0.5,中成本-中等贡献,0.8,0.8,True,1.0
0.6025,0.475,0.525,0.2,0.25,0.55,0.5387500000000001,0.12750000000000006,0.0,12,5720,D_multi_home_paths,0.5,0.5,中成本-中等贡献,0.8,0.8,True,1.0
0.5125,0.475,0.525,0.3,0.35,0.35,0.49374999999999997,0.03749999999999998,0.0,13,5720,D_multi_home_paths,0.5,0.5,中成本-中等贡献,0.8,0.8,True,1.0
0.52,0.525,0.475,0.3,0.25,0.45,0.5225,0.04500000000000004,0.0,14,5720,D_multi_home_paths,0.5,0.5,中成本-中等贡献,0.8,0.8,True,1.0
0.5325,0.425,0.575,0.2,0.35,0.45,0.47875,0.10749999999999998,0.0,15,5720,D_multi_home_paths,0.5,0.5,中成本-中等贡献,0.8,0.8,True,1.0
0.4625,0.45,0.55,0.3,0.4,0.3,0.45625000000000004,0.08749999999999997,0.0,16,5720,D_multi_home_paths,0.5,0.5,中成本-中等贡献,0.8,0.8,True,1.0
0.4425,0.4,0.6,0.25,0.45,0.3,0.42125,0.15749999999999997,0.0,17,5720,D_multi_home_paths,0.5,0.5,中成本-中等贡献,0.8,0.8,True,1.0
0.465,0.45,0.55,0.3,0.4,0.3,0.4575,0.08499999999999996,0.0,18,5720,D_multi_home_paths,0.5,0.5,中成本-中等贡献,0.8,0.8,True,1.0
0.45,0.4,0.6,0.3,0.5,0.2,0.42500000000000004,0.14999999999999997,0.0,19,5720,D_multi_home_paths,0.5,0.5,中成本-中等贡献,0.8,0.8,True,1.0
0.43,0.425,0.575,0.4,0.55,0.05,0.4275,0.14500000000000002,0.0,20,5720,D_multi_home_paths,0.5,0.5,中成本-中等贡献,0.8,0.8,True,1.0
0.4675,0.325,0.675,0.15,0.5,0.35,0.39625,0.20749999999999996,0.0,21,5720,D_multi_home_paths,0.5,0.5,中成本-中等贡献,0.8,0.8,True,1.0
0.43,0.375,0.625,0.2,0.45,0.35,0.40249999999999997,0.195,0.0,22,5720,D_multi_home_paths,0.5,0.5,中成本-中等贡献,0.8,0.8,True,1.0
0.41,0.5,0.5,0.35,0.35,0.3,0.45499999999999996,0.09000000000000002,0.0,23,5720,D_multi_home_paths,0.5,0.5,中成本-中等贡献,0.8,0.8,True,1.0
0.4825,0.425,0.575,0.25,0.4,0.35,0.45375,0.09250000000000003,0.0,24,5720,D_multi_home_paths,0.5,0.5,中成本-中等贡献,0.8,0.8,True,1.0
0.4275,0.525,0.475,0.4,0.35,0.25,0.47625,0.09750000000000003,0.0,25,5720,D_multi_home_paths,0.5,0.5,中成本-中等贡献,0.8,0.8,True,1.0
0.4875,0.575,0.425,0.45,0.3,0.25,0.53125,0.08749999999999997,0.0,26,5720,D_multi_home_paths,0.5,0.5,中成本-中等贡献,0.8,0.8,True,1.0
0.53,0.45,0.55,0.35,0.45,0.2,0.49,0.08000000000000002,0.0,27,5720,D_multi_home_paths,0.5,0.5,中成本-中等贡献,0.8,0.8,True,1.0
0.4775,0.425,0.575,0.2,0.35,0.45,0.45125,0.09750000000000003,0.0,28,5720,D_multi_home_paths,0.5,0.5,中成本-中等贡献,0.8,0.8,True,1.0
0.44,0.575,0.425,0.35,0.2,0.45,0.5075,0.13499999999999995,0.0,29,5720,D_multi_home_paths,0.5,0.5,中成本-中等贡献,0.8,0.8,True,1.0
0.5675,0.425,0.575,0.25,0.4,0.35,0.49624999999999997,0.14250000000000002,0.0,30,5720,D_multi_home_paths,0.5,0.5,中成本-中等贡献,0.8,0.8,True,1.0
0.4475,0.45,0.55,0.25,0.35,0.4,0.44875,0.10249999999999998,0.0,31,5720,D_multi_home_paths,0.5,0.5,中成本-中等贡献,0.8,0.8,True,1.0
0.455,0.475,0.525,0.3,0.35,0.35,0.46499999999999997,0.07,0.0,32,5720,D_multi_home_paths,0.5,0.5,中成本-中等贡献,0.8,0.8,True,1.0
0.4675,0.5,0.5,0.35,0.35,0.3,0.48375,0.03249999999999997,0.0,33,5720,D_multi_home_paths,0.5,0.5,中成本-中等贡献,0.8,0.8,True,1.0
0.48,0.475,0.525,0.3,0.35,0.35,0.4775,0.04500000000000004,0.0,34,5720,D_multi_home_paths,0.5,0.5,中成本-中等贡献,0.8,0.8,True,1.0
0.4725,0.325,0.675,0.15,0.5,0.35,0.39875,0.2025,0.0,35,5720,D_multi_home_paths,0.5,0.5,中成本-中等贡献,0.8,0.8,True,1.0
0.355,0.325,0.675,0.2,0.55,0.25,0.33999999999999997,0.32,0.0,36,5720,D_multi_home_paths,0.5,0.5,中成本-中等贡献,0.8,0.8,True,1.0
0.345,0.4,0.6,0.3,0.5,0.2,0.3725,0.255,0.0,37,5720,D_multi_home_paths,0.5,0.5,中成本-中等贡献,0.8,0.8,True,1.0
0.4225,0.4,0.6,0.35,0.55,0.1,0.41125,0.1775,0.0,38,5720,D_multi_home_paths,0.5,0.5,中成本-中等贡献,0.8,0.8,True,1.0
0.435,0.4,0.6,0.25,0.45,0.3,0.4175,0.16499999999999998,0.0,39,5720,D_multi_home_paths,0.5,0.5,中成本-中等贡献,0.8,0.8,True,1.0
0.45,0.35,0.65,0.2,0.5,0.3,0.4,0.2,0.0,40,5720,D_multi_home_paths,0.5,0.5,中成本-中等贡献,0.8,0.8,True,1.0
0.4525,0.375,0.625,0.2,0.45,0.35,0.41375,0.1725,0.0,41,5720,D_multi_home_paths,0.5,0.5,中成本-中等贡献,0.8,0.8,True,1.0
0.4175,0.35,0.65,0.25,0.55,0.2,0.38375,0.23250000000000004,0.0,42,5720,D_multi_home_paths,0.5,0.5,中成本-中等贡献,0.8,0.8,True,1.0
0.3875,0.375,0.625,0.25,0.5,0.25,0.38125,0.2375,0.0,43,5720,D_multi_home_paths,0.5,0.5,中成本-中等贡献,0.8,0.8,True,1.0
0.3725,0.375,0.625,0.25,0.5,0.25,0.37375,0.2525,0.0,44,5720,D_multi_home_paths,0.5,0.5,中成本-中等贡献,0.8,0.8,True,1.0
0.39,0.375,0.625,0.25,0.5,0.25,0.3825,0.235,0.0,45,5720,D_multi_home_paths,0.5,0.5,中成本-中等贡献,0.8,0.8,True,1.0
0.395,0.325,0.675,0.2,0.55,0.25,0.36,0.27999999999999997,0.0,46,5720,D_multi_home_paths,0.5,0.5,中成本-中等贡献,0.8,0.8,True,1.0
0.3525,0.225,0.775,0.05,0.6,0.35,0.28875,0.42250000000000004,0.0,47,5720,D_multi_home_paths,0.5,0.5,中成本-中等贡献,0.8,0.8,True,1.0
0.31,0.45,0.55,0.25,0.35,0.4,0.38,0.24,0.0,48,5720,D_multi_home_paths,0.5,0.5,中成本-中等贡献,0.8,0.8,True,1.0
0.395,0.375,0.625,0.2,0.45,0.35,0.385,0.22999999999999998,0.0,49,5720,D_multi_home_paths,0.5,0.5,中成本-中等贡献,0.8,0.8,True,1.0
0.375,0.4,0.6,0.2,0.4,0.4,0.3875,0.22499999999999998,0.0,50,5720,D_multi_home_paths,0.5,0.5,中成本-中等贡献,0.8,0.8,True,1.0
0.425,0.45,0.55,0.3,0.4,0.3,0.4375,0.125,0.0,51,5720,D_multi_home_paths,0.5,0.5,中成本-中等贡献,0.8,0.8,True,1.0
0.48,0.475,0.525,0.3,0.35,0.35,0.4775,0.04500000000000004,0.0,52,5720,D_multi_home_paths,0.5,0.5,中成本-中等贡献,0.8,0.8,True,1.0
0.4825,0.5,0.5,0.4,0.4,0.2,0.49124999999999996,0.017500000000000016,0.0,53,5720,D_multi_home_paths,0.5,0.5,中成本-中等贡献,0.8,0.8,True,1.0
0.5125,0.65,0.35,0.45,0.15,0.4,0.58125,0.16249999999999998,0.0,54,5720,D_multi_home_paths,0.5,0.5,中成本-中等贡献,0.8,0.8,True,1.0
0.61,0.525,0.475,0.45,0.4,0.15,0.5675,0.135,0.0,55,5720,D_multi_home_paths,0.5,0.5,中成本-中等贡献,0.8,0.8,True,1.0
0.5225,0.575,0.425,0.55,0.4,0.05,0.54875,0.09749999999999992,0.0,56,5720,D_multi_home_paths,0.5,0.5,中成本-中等贡献,0.8,0.8,True,1.0
0.595,0.525,0.475,0.4,0.35,0.25,0.56,0.12,0.0,57,5720,D_multi_home_paths,0.5,0.5,中成本-中等贡献,0.8,0.8,True,1.0
0.54,0.4,0.6,0.2,0.4,0.4,0.47000000000000003,0.14,0.0,58,5720,D_multi_home_paths,0.5,0.5,中成本-中等贡献,0.8,0.8,True,1.0
0.445,0.625,0.375,0.4,0.15,0.45,0.535,0.18,0.0,59,5720,D_multi_home_paths,0.5,0.5,中成本-中等贡献,0.8,0.8,True,1.0
0.555,0.575,0.425,0.35,0.2,0.45,0.565,0.13,0.0,60,5720,D_multi_home_paths,0.5,0.5,中成本-中等贡献,0.8,0.8,True,1.0
0.5875,0.625,0.375,0.45,0.2,0.35,0.60625,0.21250000000000002,0.0,61,5720,D_multi_home_paths,0.5,0.5,中成本-中等贡献,0.8,0.8,True,1.0
0.605,0.7,0.3,0.55,0.15,0.3,0.6525,0.30499999999999994,0.0,62,5720,D_multi_home_paths,0.5,0.5,中成本-中等贡献,0.8,0.8,True,1.0
0.6825,0.725,0.275,0.6,0.15,0.25,0.70375,0.4075,0.0,63,5720,D_multi_home_paths,0.5,0.5,中成本-中等贡献,0.8,0.8,True,1.0
0.72,0.675,0.325,0.5,0.15,0.35,0.6975,0.395,0.0,64,5720,D_multi_home_paths,0.5,0.5,中成本-中等贡献,0.8,0.8,True,1.0
0.6325,0.575,0.425,0.4,0.25,0.35,0.60375,0.2074999999999999,0.0,65,5720,D_multi_home_paths,0.5,0.5,中成本-中等贡献,0.8,0.8,True,1.0
0.5525,0.625,0.375,0.45,0.2,0.35,0.58875,0.1775,0.0,66,5720,D_multi_home_paths,0.5,0.5,中成本-中等贡献,0.8,0.8,True,1.0
0.575,0.55,0.45,0.3,0.2,0.5,0.5625,0.125,0.0,67,5720,D_multi_home_paths,0.5,0.5,中成本-中等贡献,0.8,0.8,True,1.0
0.5775,0.625,0.375,0.45,0.2,0.35,0.6012500000000001,0.2025,0.0,68,5720,D_multi_home_paths,0.5,0.5,中成本-中等贡献,0.8,0.8,True,1.0
0.585,0.525,0.475,0.3,0.25,0.45,0.5549999999999999,0.10999999999999999,0.0,69,5720,D_multi_home_paths,0.5,0.5,中成本-中等贡献,0.8,0.8,True,1.0
0.5325,0.6,0.4,0.35,0.15,0.5,0.5662499999999999,0.13249999999999995,0.0,70,5720,D_multi_home_paths,0.5,0.5,中成本-中等贡献,0.8,0.8,True,1.0
0.8,0.8,0.2,0.8,0.2,0.0,0.8,0.6000000000000001,0.0,0,5721,D_multi_home_paths,0.5,0.5,中成本-中等贡献,0.8,0.8,True,1.0
0.695,0.725,0.275,0.6,0.15,0.25,0.71,0.41999999999999993,0.0,1,5721,D_multi_home_paths,0.5,0.5,中成本-中等贡献,0.8,0.8,True,1.0
0.685,0.525,0.475,0.35,0.3,0.35,0.605,0.21000000000000008,0.0,2,5721,D_multi_home_paths,0.5,0.5,中成本-中等贡献,0.8,0.8,True,1.0
0.6,0.825,0.175,0.7,0.05,0.25,0.7124999999999999,0.42499999999999993,0.0,3,5721,D_multi_home_paths,0.5,0.5,中成本-中等贡献,0.8,0.8,True,1.0
0.7525,0.65,0.35,0.4,0.1,0.5,0.7012499999999999,0.40249999999999997,0.0,4,5721,D_multi_home_paths,0.5,0.5,中成本-中等贡献,0.8,0.8,True,1.0
0.6425,0.475,0.525,0.3,0.35,0.35,0.55875,0.16749999999999998,0.0,5,5721,D_multi_home_paths,0.5,0.5,中成本-中等贡献,0.8,0.8,True,1.0
0.5125,0.7,0.3,0.55,0.15,0.3,0.60625,0.2124999999999999,0.0,6,5721,D_multi_home_paths,0.5,0.5,中成本-中等贡献,0.8,0.8,True,1.0
0.62,0.825,0.175,0.7,0.05,0.25,0.7224999999999999,0.44499999999999995,0.0,7,5721,D_multi_home_paths,0.5,0.5,中成本-中等贡献,0.8,0.8,True,1.0
0.7225,0.575,0.425,0.45,0.3,0.25,0.6487499999999999,0.2975,0.0,8,5721,D_multi_home_paths,0.5,0.5,中成本-中等贡献,0.8,0.8,True,1.0
0.605,0.55,0.45,0.35,0.25,0.4,0.5775,0.15500000000000003,0.0,9,5721,D_multi_home_paths,0.5,0.5,中成本-中等贡献,0.8,0.8,True,1.0
0.5675,0.425,0.575,0.25,0.4,0.35,0.49624999999999997,0.14250000000000002,0.0,10,5721,D_multi_home_paths,0.5,0.5,中成本-中等贡献,0.8,0.8,True,1.0
0.48,0.425,0.575,0.3,0.45,0.25,0.4525,0.09500000000000003,0.0,11,5721,D_multi_home_paths,0.5,0.5,中成本-中等贡献,0.8,0.8,True,1.0
0.465,0.5,0.5,0.3,0.3,0.4,0.48250000000000004,0.034999999999999976,0.0,12,5721,D_multi_home_paths,0.5,0.5,中成本-中等贡献,0.8,0.8,True,1.0
0.4475,0.45,0.55,0.25,0.35,0.4,0.44875,0.10249999999999998,0.0,13,5721,D_multi_home_paths,0.5,0.5,中成本-中等贡献,0.8,0.8,True,1.0
0.4225,0.45,0.55,0.25,0.35,0.4,0.43625,0.1275,0.0,14,5721,D_multi_home_paths,0.5,0.5,中成本-中等贡献,0.8,0.8,True,1.0
0.4775,0.4,0.6,0.2,0.4,0.4,0.43875,0.1225,0.0,15,5721,D_multi_home_paths,0.5,0.5,中成本-中等贡献,0.8,0.8,True,1.0
0.4175,0.325,0.675,0.15,0.5,0.35,0.37124999999999997,0.2575,0.0,16,5721,D_multi_home_paths,0.5,0.5,中成本-中等贡献,0.8,0.8,True,1.0
0.4125,0.4,0.6,0.2,0.4,0.4,0.40625,0.1875,0.0,17,5721,D_multi_home_paths,0.5,0.5,中成本-中等贡献,0.8,0.8,True,1.0
0.38,0.3,0.7,0.05,0.45,0.5,0.33999999999999997,0.32,0.0,18,5721,D_multi_home_paths,0.5,0.5,中成本-中等贡献,0.8,0.8,True,1.0
0.3525,0.3,0.7,0.15,0.55,0.3,0.32625,0.34750000000000003,0.0,19,5721,D_multi_home_paths,0.5,0.5,中成本-中等贡献,0.8,0.8,True,1.0
0.3425,0.45,0.55,0.3,0.4,0.3,0.39625,0.20749999999999996,0.0,20,5721,D_multi_home_paths,0.5,0.5,中成本-中等贡献,0.8,0.8,True,1.0
0.4375,0.475,0.525,0.3,0.35,0.35,0.45625,0.08750000000000002,0.0,21,5721,D_multi_home_paths,0.5,0.5,中成本-中等贡献,0.8,0.8,True,1.0
0.4625,0.375,0.625,0.1,0.35,0.55,0.41875,0.16249999999999998,0.0,22,5721,D_multi_home_paths,0.5,0.5,中成本-中等贡献,0.8,0.8,True,1.0
0.4075,0.475,0.525,0.3,0.35,0.35,0.44125,0.11750000000000005,0.0,23,5721,D_multi_home_paths,0.5,0.5,中成本-中等贡献,0.8,0.8,True,1.0
0.4275,0.375,0.625,0.3,0.55,0.15,0.40125,0.1975,0.0,24,5721,D_multi_home_paths,0.5,0.5,中成本-中等贡献,0.8,0.8,True,1.0
0.47,0.325,0.675,0.2,0.55,0.25,0.39749999999999996,0.20500000000000002,0.0,25,5721,D_multi_home_paths,0.5,0.5,中成本-中等贡献,0.8,0.8,True,1.0
0.3725,0.5,0.5,0.3,0.3,0.4,0.43625,0.1275,0.0,26,5721,D_multi_home_paths,0.5,0.5,中成本-中等贡献,0.8,0.8,True,1.0
0.4275,0.4,0.6,0.2,0.4,0.4,0.41375,0.1725,0.0,27,5721,D_multi_home_paths,0.5,0.5,中成本-中等贡献,0.8,0.8,True,1.0
0.3975,0.475,0.525,0.25,0.3,0.45,0.43625,0.1275,0.0,28,5721,D_multi_home_paths,0.5,0.5,中成本-中等贡献,0.8,0.8,True,1.0
0.505,0.675,0.325,0.55,0.2,0.25,0.5900000000000001,0.18000000000000005,0.0,29,5721,D_multi_home_paths,0.5,0.5,中成本-中等贡献,0.8,0.8,True,1.0
0.58,0.5,0.5,0.35,0.35,0.3,0.54,0.07999999999999996,0.0,30,5721,D_multi_home_paths,0.5,0.5,中成本-中等贡献,0.8,0.8,True,1.0
0.505,0.5,0.5,0.3,0.3,0.4,0.5025,0.0050000000000000044,0.0,31,5721,D_multi_home_paths,0.5,0.5,中成本-中等贡献,0.8,0.8,True,1.0
0.49,0.45,0.55,0.15,0.25,0.6,0.47,0.06,0.0,32,5721,D_multi_home_paths,0.5,0.5,中成本-中等贡献,0.8,0.8,True,1.0
0.4225,0.5,0.5,0.3,0.3,0.4,0.46125,0.07750000000000001,0.0,33,5721,D_multi_home_paths,0.5,0.5,中成本-中等贡献,0.8,0.8,True,1.0
0.4925,0.525,0.475,0.35,0.3,0.35,0.50875,0.03250000000000003,0.0,34,5721,D_multi_home_paths,0.5,0.5,中成本-中等贡献,0.8,0.8,True,1.0
0.5725,0.475,0.525,0.35,0.4,0.25,0.5237499999999999,0.09750000000000003,0.0,35,5721,D_multi_home_paths,0.5,0.5,中成本-中等贡献,0.8,0.8,True,1.0
0.5025,0.625,0.375,0.45,0.2,0.35,0.56375,0.12749999999999995,0.0,36,5721,D_multi_home_paths,0.5,0.5,中成本-中等贡献,0.8,0.8,True,1.0
0.5775,0.6,0.4,0.45,0.25,0.3,0.58875,0.1775,0.0,37,5721,D_multi_home_paths,0.5,0.5,中成本-中等贡献,0.8,0.8,True,1.0
0.5625,0.35,0.65,0.2,0.5,0.3,0.45625,0.21250000000000002,0.0,38,5721,D_multi_home_paths,0.5,0.5,中成本-中等贡献,0.8,0.8,True,1.0
0.4125,0.475,0.525,0.25,0.3,0.45,0.44375,0.11250000000000004,0.0,39,5721,D_multi_home_paths,0.5,0.5,中成本-中等贡献,0.8,0.8,True,1.0
0.4875,0.675,0.325,0.45,0.1,0.45,0.58125,0.18750000000000006,0.0,40,5721,D_multi_home_paths,0.5,0.5,中成本-中等贡献,0.8,0.8,True,1.0
0.6275,0.575,0.425,0.35,0.2,0.45,0.60125,0.2024999999999999,0.0,41,5721,D_multi_home_paths,0.5,0.5,中成本-中等贡献,0.8,0.8,True,1.0
0.5625,0.625,0.375,0.5,0.25,0.25,0.59375,0.1875,0.0,42,5721,D_multi_home_paths,0.5,0.5,中成本-中等贡献,0.8,0.8,True,1.0
0.5725,0.725,0.275,0.6,0.15,0.25,0.6487499999999999,0.2975,0.0,43,5721,D_multi_home_paths,0.5,0.5,中成本-中等贡献,0.8,0.8,True,1.0
0.63,0.45,0.55,0.35,0.45,0.2,0.54,0.18,0.0,44,5721,D_multi_home_paths,0.5,0.5,中成本-中等贡献,0.8,0.8,True,1.0
0.495,0.5,0.5,0.35,0.35,0.3,0.4975,0.0050000000000000044,0.0,45,5721,D_multi_home_paths,0.5,0.5,中成本-中等贡献,0.8,0.8,True,1.0
0.515,0.55,0.45,0.35,0.25,0.4,0.5325,0.06500000000000006,0.0,46,5721,D_multi_home_paths,0.5,0.5,中成本-中等贡献,0.8,0.8,True,1.0
0.4875,0.3,0.7,0.15,0.55,0.3,0.39375,0.21250000000000002,0.0,47,5721,D_multi_home_paths,0.5,0.5,中成本-中等贡献,0.8,0.8,True,1.0
0.3775,0.45,0.55,0.3,0.4,0.3,0.41375,0.1725,0.0,48,5721,D_multi_home_paths,0.5,0.5,中成本-中等贡献,0.8,0.8,True,1.0
0.46,0.525,0.475,0.35,0.3,0.35,0.49250000000000005,0.065,0.0,49,5721,D_multi_home_paths,0.5,0.5,中成本-中等贡献,0.8,0.8,True,1.0
0.5175,0.55,0.45,0.4,0.3,0.3,0.53375,0.0675,0.0,50,5721,D_multi_home_paths,0.5,0.5,中成本-中等贡献,0.8,0.8,True,1.0
0.525,0.7,0.3,0.5,0.1,0.4,0.6125,0.22499999999999998,0.0,51,5721,D_multi_home_paths,0.5,0.5,中成本-中等贡献,0.8,0.8,True,1.0
0.63,0.55,0.45,0.35,0.25,0.4,0.5900000000000001,0.18000000000000005,0.0,52,5721,D_multi_home_paths,0.5,0.5,中成本-中等贡献,0.8,0.8,True,1.0
0.5875,0.625,0.375,0.4,0.15,0.45,0.60625,0.21250000000000002,0.0,53,5721,D_multi_home_paths,0.5,0.5,中成本-中等贡献,0.8,0.8,True,1.0
0.635,0.525,0.475,0.35,0.3,0.35,0.5800000000000001,0.16000000000000003,0.0,54,5721,D_multi_home_paths,0.5,0.5,中成本-中等贡献,0.8,0.8,True,1.0
0.5775,0.55,0.45,0.4,0.3,0.3,0.56375,0.12750000000000006,0.0,55,5721,D_multi_home_paths,0.5,0.5,中成本-中等贡献,0.8,0.8,True,1.0
0.55,0.525,0.475,0.35,0.3,0.35,0.5375000000000001,0.07500000000000007,0.0,56,5721,D_multi_home_paths,0.5,0.5,中成本-中等贡献,0.8,0.8,True,1.0
0.48,0.525,0.475,0.35,0.3,0.35,0.5025,0.04500000000000004,0.0,57,5721,D_multi_home_paths,0.5,0.5,中成本-中等贡献,0.8,0.8,True,1.0
0.4975,0.525,0.475,0.4,0.35,0.25,0.51125,0.027500000000000024,0.0,58,5721,D_multi_home_paths,0.5,0.5,中成本-中等贡献,0.8,0.8,True,1.0
0.5425,0.6,0.4,0.4,0.2,0.4,0.57125,0.14249999999999996,0.0,59,5721,D_multi_home_paths,0.5,0.5,中成本-中等贡献,0.8,0.8,True,1.0
0.57,0.475,0.525,0.3,0.35,0.35,0.5225,0.09499999999999997,0.0,60,5721,D_multi_home_paths,0.5,0.5,中成本-中等贡献,0.8,0.8,True,1.0
0.5225,0.325,0.675,0.15,0.5,0.35,0.42374999999999996,0.19749999999999995,0.0,61,5721,D_multi_home_paths,0.5,0.5,中成本-中等贡献,0.8,0.8,True,1.0
0.405,0.4,0.6,0.2,0.4,0.4,0.4025,0.19499999999999995,0.0,62,5721,D_multi_home_paths,0.5,0.5,中成本-中等贡献,0.8,0.8,True,1.0
0.4275,0.45,0.55,0.3,0.4,0.3,0.43875,0.1225,0.0,63,5721,D_multi_home_paths,0.5,0.5,中成本-中等贡献,0.8,0.8,True,1.0
0.4475,0.625,0.375,0.4,0.15,0.45,0.53625,0.1775,0.0,64,5721,D_multi_home_paths,0.5,0.5,中成本-中等贡献,0.8,0.8,True,1.0
0.55,0.425,0.575,0.35,0.5,0.15,0.48750000000000004,0.12500000000000006,0.0,65,5721,D_multi_home_paths,0.5,0.5,中成本-中等贡献,0.8,0.8,True,1.0
0.44,0.425,0.575,0.2,0.35,0.45,0.4325,0.135,0.0,66,5721,D_multi_home_paths,0.5,0.5,中成本-中等贡献,0.8,0.8,True,1.0
0.4875,0.55,0.45,0.35,0.25,0.4,0.51875,0.06250000000000006,0.0,67,5721,D_multi_home_paths,0.5,0.5,中成本-中等贡献,0.8,0.8,True,1.0
0.525,0.525,0.475,0.3,0.25,0.45,0.525,0.050000000000000044,0.0,68,5721,D_multi_home_paths,0.5,0.5,中成本-中等贡献,0.8,0.8,True,1.0
0.5375,0.45,0.55,0.2,0.3,0.5,0.49375,0.08749999999999997,0.0,69,5721,D_multi_home_paths,0.5,0.5,中成本-中等贡献,0.8,0.8,True,1.0
0.4675,0.525,0.475,0.25,0.2,0.55,0.49625,0.057499999999999996,0.0,70,5721,D_multi_home_paths,0.5,0.5,中成本-中等贡献,0.8,0.8,True,1.0
0.8,0.8,0.2,0.8,0.2,0.0,0.8,0.6000000000000001,0.0,0,5722,D_multi_home_paths,0.5,0.5,中成本-中等贡献,0.8,0.8,True,1.0
0.715,0.6,0.4,0.5,0.3,0.2,0.6575,0.31499999999999995,0.0,1,5722,D_multi_home_paths,0.5,0.5,中成本-中等贡献,0.8,0.8,True,1.0
0.6225,0.625,0.375,0.4,0.15,0.45,0.62375,0.24750000000000005,0.0,2,5722,D_multi_home_paths,0.5,0.5,中成本-中等贡献,0.8,0.8,True,1.0
0.59,0.55,0.45,0.45,0.35,0.2,0.5700000000000001,0.14,0.0,3,5722,D_multi_home_paths,0.5,0.5,中成本-中等贡献,0.8,0.8,True,1.0
0.58,0.525,0.475,0.35,0.3,0.35,0.5525,0.10499999999999998,0.0,4,5722,D_multi_home_paths,0.5,0.5,中成本-中等贡献,0.8,0.8,True,1.0
0.5425,0.45,0.55,0.25,0.35,0.4,0.49624999999999997,0.09249999999999997,0.0,5,5722,D_multi_home_paths,0.5,0.5,中成本-中等贡献,0.8,0.8,True,1.0
0.4875,0.55,0.45,0.3,0.2,0.5,0.51875,0.06250000000000006,0.0,6,5722,D_multi_home_paths,0.5,0.5,中成本-中等贡献,0.8,0.8,True,1.0
0.5,0.55,0.45,0.45,0.35,0.2,0.525,0.050000000000000044,0.0,7,5722,D_multi_home_paths,0.5,0.5,中成本-中等贡献,0.8,0.8,True,1.0
0.545,0.45,0.55,0.3,0.4,0.3,0.49750000000000005,0.09500000000000003,0.0,8,5722,D_multi_home_paths,0.5,0.5,中成本-中等贡献,0.8,0.8,True,1.0
0.515,0.5,0.5,0.35,0.35,0.3,0.5075000000000001,0.015000000000000013,0.0,9,5722,D_multi_home_paths,0.5,0.5,中成本-中等贡献,0.8,0.8,True,1.0
0.525,0.4,0.6,0.25,0.45,0.3,0.4625,0.125,0.0,10,5722,D_multi_home_paths,0.5,0.5,中成本-中等贡献,0.8,0.8,True,1.0
0.435,0.425,0.575,0.25,0.4,0.35,0.43,0.14,0.0,11,5722,D_multi_home_paths,0.5,0.5,中成本-中等贡献,0.8,0.8,True,1.0
0.4875,0.45,0.55,0.3,0.4,0.3,0.46875,0.0625,0.0,12,5722,D_multi_home_paths,0.5,0.5,中成本-中等贡献,0.8,0.8,True,1.0
0.49,0.525,0.475,0.35,0.3,0.35,0.5075000000000001,0.03500000000000003,0.0,13,5722,D_multi_home_paths,0.5,0.5,中成本-中等贡献,0.8,0.8,True,1.0
0.515,0.75,0.25,0.6,0.1,0.3,0.6325000000000001,0.265,0.0,14,5722,D_multi_home_paths,0.5,0.5,中成本-中等贡献,0.8,0.8,True,1.0
0.6825,0.625,0.375,0.45,0.2,0.35,0.65375,0.3075,0.0,15,5722,D_multi_home_paths,0.5,0.5,中成本-中等贡献,0.8,0.8,True,1.0
0.6475,0.55,0.45,0.4,0.3,0.3,0.59875,0.1975,0.0,16,5722,D_multi_home_paths,0.5,0.5,中成本-中等贡献,0.8,0.8,True,1.0
0.6,0.425,0.575,0.25,0.4,0.35,0.5125,0.175,0.0,17,5722,D_multi_home_paths,0.5,0.5,中成本-中等贡献,0.8,0.8,True,1.0
0.525,0.3,0.7,0.2,0.6,0.2,0.4125,0.22500000000000003,0.0,18,5722,D_multi_home_paths,0.5,0.5,中成本-中等贡献,0.8,0.8,True,1.0
0.3975,0.5,0.5,0.4,0.4,0.2,0.44875,0.10249999999999998,0.0,19,5722,D_multi_home_paths,0.5,0.5,中成本-中等贡献,0.8,0.8,True,1.0
0.4925,0.325,0.675,0.15,0.5,0.35,0.40875,0.1825,0.0,20,5722,D_multi_home_paths,0.5,0.5,中成本-中等贡献,0.8,0.8,True,1.0
0.4375,0.425,0.575,0.25,0.4,0.35,0.43125,0.1375,0.0,21,5722,D_multi_home_paths,0.5,0.5,中成本-中等贡献,0.8,0.8,True,1.0
0.425,0.575,0.425,0.35,0.2,0.45,0.5,0.14999999999999997,0.0,22,5722,D_multi_home_paths,0.5,0.5,中成本-中等贡献,0.8,0.8,True,1.0
0.525,0.325,0.675,0.15,0.5,0.35,0.42500000000000004,0.2,0.0,23,5722,D_multi_home_paths,0.5,0.5,中成本-中等贡献,0.8,0.8,True,1.0
