step,u_A,m_A,L_A,seed,C,scenario,scenario_label
14,0.9983333333333333,1.0,0.9991666666666666,202603,0.9983347222222221,strong_A_adv,强网络效应，A初始略占优
15,0.9966666666666667,1.0,0.9983333333333333,202603,0.9966722222222222,strong_A_adv,强网络效应，A初始略占优
16,1.0,0.9966666666666667,0.9983333333333333,202603,0.9966722222222222,strong_A_adv,强网络效应，A初始略占优
17,0.9933333333333333,1.0,0.9966666666666666,202603,0.9933555555555553,strong_A_adv,强网络效应，A初始略占优
18,0.9933333333333333,1.0,0.9966666666666666,202603,0.9933555555555553,strong_A_adv,强网络效应，A初始略占优
19,0.9983333333333333,1.0,0.9991666666666666,202603,0.9983347222222221,strong_A_adv,强网络效应，A初始略占优
20,0.995,0.9966666666666667,0.9958333333333333,202603,0.9917013888888888,strong_A_adv,强网络效应，A初始略占优
21,1.0,0.9933333333333333,0.9966666666666666,202603,0.9933555555555553,strong_A_adv,强网络效应，A初始略占优
22,1.0,0.9966666666666667,0.9983333333333333,202603,0.9966722222222222,strong_A_adv,强网络效应，A初始略占优
23,1.0,0.9966666666666667,0.9983333333333333,202603,0.9966722222222222,strong_A_adv,强网络效应，A初始略占优
24,0.9983333333333333,1.0,0.9991666666666666,202603,0.9983347222222221,strong_A_adv,强网络效应，A初始略占优
25,0.9966666666666667,1.0,0.9983333333333333,202603,0.9966722222222222,strong_A_adv,强网络效应，A初始略占优
26,1.0,0.9966666666666667,0.9983333333333333,202603,0.9966722222222222,strong_A_adv,强网络效应，A初始略占优
27,0.9983333333333333,1.0,0.9991666666666666,202603,0.9983347222222221,strong_A_adv,强网络效应，A初始略占优
28,0.9983333333333333,0.9933333333333333,0.9958333333333333,202603,0.9917013888888888,strong_A_adv,强网络效应，A初始略占优
29,0.9966666666666667,1.0,0.9983333333333333,202603,0.9966722222222222,strong_A_adv,强网络效应，A初始略占优
30,1.0,0.9966666666666667,0.9983333333333333,202603,0.9966722222222222,strong_A_adv,强网络效应，A初始略占优
31,0.9966666666666667,1.0,0.9983333333333333,202603,0.9966722222222222,strong_A_adv,强网络效应，A初始略占优
32,1.0,1.0,1.0,202603,1.0,strong_A_adv,强网络效应，A初始略占优
33,0.995,1.0,0.9975,202603,0.9950125000000001,strong_A_adv,强网络效应，A初始略占优
34,0.9983333333333333,0.99,0.9941666666666666,202603,0.9884013888888887,strong_A_adv,强网络效应，A初始略占优
35,0.9983333333333333,0.9966666666666667,0.9975,202603,0.9950125000000001,strong_A_adv,强网络效应，A初始略占优
36,0.995,0.9966666666666667,0.9958333333333333,202603,0.9917013888888888,strong_A_adv,强网络效应，A初始略占优
37,0.9983333333333333,1.0,0.9991666666666666,202603,0.9983347222222221,strong_A_adv,强网络效应，A初始略占优
38,0.995,1.0,0.9975,202603,0.9950125000000001,strong_A_adv,强网络效应，A初始略占优
39,1.0,0.9966666666666667,0.9983333333333333,202603,0.9966722222222222,strong_A_adv,强网络效应，A初始略占优
40,0.9983333333333333,1.0,0.9991666666666666,202603,0.9983347222222221,strong_A_adv,强网络效应，A初始略占优
41,1.0,0.9966666666666667,0.9983333333333333,202603,0.9966722222222222,strong_A_adv,强网络效应，A初始略占优
42,0.9966666666666667,1.0,0.9983333333333333,202603,0.9966722222222222,strong_A_adv,强网络效应，A初始略占优
43,0.9983333333333333,0.9933333333333333,0.9958333333333333,202603,0.9917013888888888,strong_A_adv,强网络效应，A初始略占优
44,0.9933333333333333,1.0,0.9966666666666666,202603,0.9933555555555553,strong_A_adv,强网络效应，A初始略占优
45,1.0,1.0,1.0,202603,1.0,strong_A_adv,强网络效应，A初始略占优
46,0.9933333333333333,0.9933333333333333,0.9933333333333333,202603,0.9867555555555554,strong_A_adv,强网络效应，A初始略占优
47,1.0,0.9966666666666667,0.9983333333333333,202603,0.9966722222222222,strong_A_adv,强网络效应，A初始略占优
48,1.0,0.9966666666666667,0.9983333333333333,202603,0.9966722222222222,strong_A_adv,强网络效应，A初始略占优
49,0.9966666666666667,0.9966666666666667,0.9966666666666667,202603,0.9933555555555555,strong_A_adv,强网络效应，A初始略占优
50,1.0,1.0,1.0,202603,1.0,strong_A_adv,强网络效应，A初始略占优
51,0.9966666666666667,1.0,0.9983333333333333,202603,0.9966722222222222,strong_A_adv,强网络效应，A初始略占优
52,0.9983333333333333,1.0,0.9991666666666666,202603,0.9983347222222221,strong_A_adv,强网络效应，A初始略占优
53,1.0,0.9933333333333333,0.9966666666666666,202603,0.9933555555555553,strong_A_adv,强网络效应，A初始略占优
54,1.0,1.0,1.0,202603,1.0,strong_A_adv,强网络效应，A初始略占优
55,1.0,1.0,1.0,202603,1.0,strong_A_adv,强网络效应，A初始略占优
56,0.9983333333333333,0.9933333333333333,0.9958333333333333,202603,0.9917013888888888,strong_A_adv,强网络效应，A初始略占优
57,0.9933333333333333,0.9966666666666667,0.995,202603,0.9900500000000001,strong_A_adv,强网络效应，A初始略占优
58,0.9983333333333333,0.99,0.9941666666666666,202603,0.9884013888888887,strong_A_adv,强网络效应，A初始略占优
59,1.0,1.0,1.0,202603,1.0,strong_A_adv,强网络效应，A初始略占优
60,1.0,1.0,1.0,202603,1.0,strong_A_adv,强网络效应，A初始略占优
61,0.9983333333333333,0.9966666666666667,0.9975,202603,0.9950125000000001,strong_A_adv,强网络效应，A初始略占优
62,0.9966666666666667,0.9966666666666667,0.9966666666666667,202603,0.9933555555555555,strong_A_adv,强网络效应，A初始略占优
63,0.9983333333333333,0.9966666666666667,0.9975,202603,0.9950125000000001,strong_A_adv,强网络效应，A初始略占优
64,1.0,0.9966666666666667,0.9983333333333333,202603,0.9966722222222222,strong_A_adv,强网络效应，A初始略占优
65,1.0,1.0,1.0,202603,1.0,strong_A_adv,强网络效应，A初始略占优
66,0.995,0.99,0.9924999999999999,202603,0.9851124999999998,strong_A_adv,强网络效应，A初始略占优
67,0.9983333333333333,1.0,0.9991666666666666,202603,0.9983347222222221,strong_A_adv,强网络效应，A初始略占优
68,1.0,1.0,1.0,202603,1.0,strong_A_adv,强网络效应，A初始略占优
69,1.0,1.0,1.0,202603,1.0,strong_A_adv,强网络效应，A初始略占优
70,1.0,1.0,1.0,202603,1.0,strong_A_adv,强网络效应，A初始略占优
71,0.9983333333333333,0.9966666666666667,0.9975,202603,0.9950125000000001,strong_A_adv,强网络效应，A初始略占优
72,0.9966666666666667,0.9966666666666667,0.9966666666666667,202603,0.9933555555555555,strong_A_adv,强网络效应，A初始略占优
73,0.9966666666666667,1.0,0.9983333333333333,202603,0.9966722222222222,strong_A_adv,强网络效应，A初始略占优
74,0.9966666666666667,1.0,0.9983333333333333,202603,0.9966722222222222,strong_A_adv,强网络效应，A初始略占优
75,0.9933333333333333,0.9966666666666667,0.995,202603,0.9900500000000001,strong_A_adv,强网络效应，A初始略占优
76,1.0,0.9966666666666667,0.9983333333333333,202603,0.9966722222222222,strong_A_adv,强网络效应，A初始略占优
77,0.9966666666666667,1.0,0.9983333333333333,202603,0.9966722222222222,strong_A_adv,强网络效应，A初始略占优
78,1.0,0.9933333333333333,0.9966666666666666,202603,0.9933555555555553,strong_A_adv,强网络效应，A初始略占优
79,1.0,0.9966666666666667,0.9983333333333333,202603,0.9966722222222222,strong_A_adv,强网络效应，A初始略占优
80,0.9966666666666667,1.0,0.9983333333333333,202603,0.9966722222222222,strong_A_adv,强网络效应，A初始略占优
0,0.55,0.55,0.55,202604,0.505,strong_A_adv,强网络效应，A初始略占优
1,0.845,0.85,0.8474999999999999,202604,0.7415124999999998,strong_A_adv,强网络效应，A初始略占优
2,0.9933333333333333,0.9966666666666667,0.995,202604,0.9900500000000001,strong_A_adv,强网络效应，A初始略占优
3,0.9983333333333333,1.0,0.9991666666666666,202604,0.9983347222222221,strong_A_adv,强网络效应，A初始略占优
4,1.0,1.0,1.0,202604,1.0,strong_A_adv,强网络效应，A初始略占优
5,0.9966666666666667,1.0,0.9983333333333333,202604,0.9966722222222222,strong_A_adv,强网络效应，A初始略占优
6,0.9933333333333333,0.9966666666666667,0.995,202604,0.9900500000000001,strong_A_adv,强网络效应，A初始略占优
7,1.0,1.0,1.0,202604,1.0,strong_A_adv,强网络效应，A初始略占优
8,0.9966666666666667,0.9966666666666667,0.9966666666666667,202604,0.9933555555555555,strong_A_adv,强网络效应，A初始略占优
9,0.9983333333333333,0.9966666666666667,0.9975,202604,0.9950125000000001,strong_A_adv,强网络效应，A初始略占优
10,0.9966666666666667,0.9966666666666667,0.9966666666666667,202604,0.9933555555555555,strong_A_adv,强网络效应，A初始略占优
11,0.9983333333333333,1.0,0.9991666666666666,202604,0.9983347222222221,strong_A_adv,强网络效应，A初始略占优
12,0.9983333333333333,0.9966666666666667,0.9975,202604,0.9950125000000001,strong_A_adv,强网络效应，A初始略占优
13,1.0,0.9966666666666667,0.9983333333333333,202604,0.9966722222222222,strong_A_adv,强网络效应，A初始略占优
14,1.0,0.9933333333333333,0.9966666666666666,202604,0.9933555555555553,strong_A_adv,强网络效应，A初始略占优
15,0.995,0.9933333333333333,0.9941666666666666,202604,0.9884013888888887,strong_A_adv,强网络效应，A初始略占优
16,0.9983333333333333,0.9966666666666667,0.9975,202604,0.9950125000000001,strong_A_adv,强网络效应，A初始略占优
17,0.9983333333333333,1.0,0.9991666666666666,202604,0.9983347222222221,strong_A_adv,强网络效应，A初始略占优
18,0.9933333333333333,1.0,0.9966666666666666,202604,0.9933555555555553,strong_A_adv,强网络效应，A初始略占优
19,1.0,1.0,1.0,202604,1.0,strong_A_adv,强网络效应，A初始略占优
20,0.995,0.99,0.9924999999999999,202604,0.9851124999999998,strong_A_adv,强网络效应，A初始略占优
21,0.995,1.0,0.9975,202604,0.9950125000000001,strong_A_adv,强网络效应，A初始略占优
22,0.9983333333333333,1.0,0.9991666666666666,202604,0.9983347222222221,strong_A_adv,强网络效应，A初始略占优
23,0.9983333333333333,1.0,0.9991666666666666,202604,0.9983347222222221,strong_A_adv,强网络效应，A初始略占优
24,0.9983333333333333,1.0,0.9991666666666666,202604,0.9983347222222221,strong_A_adv,强网络效应，A初始略占优
25,0.9983333333333333,1.0,0.9991666666666666,202604,0.9983347222222221,strong_A_adv,强网络效应，A初始略占优
26,0.9966666666666667,1.0,0.9983333333333333,202604,0.9966722222222222,strong_A_adv,强网络效应，A初始略占优
27,0.9966666666666667,1.0,0.9983333333333333,202604,0.9966722222222222,strong_A_adv,强网络效应，A初始略占优
28,1.0,1.0,1.0,202604,1.0,strong_A_adv,强网络效应，A初始略占优
29,0.9966666666666667,1.0,0.9983333333333333,202604,0.9966722222222222,strong_A_adv,强网络效应，A初始略占优
30,0.995,0.9966666666666667,0.9958333333333333,202604,0.9917013888888888,strong_A_adv,强网络效应，A初始略占优
31,0.9966666666666667,1.0,0.9983333333333333,202604,0.9966722222222222,strong_A_adv,强网络效应，A初始略占优
32,1.0,1.0,1.0,202604,1.0,strong_A_adv,强网络效应，A初始略占优
33,0.9966666666666667,0.9933333333333333,0.995,202604,0.9900500000000001,strong_A_adv,强网络效应，A初始略占优
34,0.9983333333333333,1.0,0.9991666666666666,202604,0.9983347222222221,strong_A_adv,强网络效应，A初始略占优
35,0.9983333333333333,1.0,0.9991666666666666,202604,0.9983347222222221,strong_A_adv,强网络效应，A初始略占优
36,0.9983333333333333,0.9933333333333333,0.9958333333333333,202604,0.9917013888888888,strong_A_adv,强网络效应，A初始略占优
37,0.995,0.9966666666666667,0.9958333333333333,202604,0.9917013888888888,strong_A_adv,强网络效应，A初始略占优
38,1.0,1.0,1.0,202604,1.0,strong_A_adv,强网络效应，A初始略占优
39,0.995,1.0,0.9975,202604,0.9950125000000001,strong_A_adv,强网络效应，A初始略占优
40,0.9983333333333333,1.0,0.9991666666666666,202604,0.9983347222222221,strong_A_adv,强网络效应，A初始略占优
41,1.0,1.0,1.0,202604,1.0,strong_A_adv,强网络效应，A初始略占优
42,0.9983333333333333,1.0,0.9991666666666666,202604,0.9983347222222221,strong_A_adv,强网络效应，A初始略占优
43,0.9966666666666667,1.0,0.9983333333333333,202604,0.9966722222222222,strong_A_adv,强网络效应，A初始略占优
44,1.0,0.9933333333333333,0.9966666666666666,202604,0.9933555555555553,strong_A_adv,强网络效应，A初始略占优
45,0.995,0.9966666666666667,0.9958333333333333,202604,0.9917013888888888,strong_A_adv,强网络效应，A初始略占优
46,0.9983333333333333,0.99,0.9941666666666666,202604,0.9884013888888887,strong_A_adv,强网络效应，A初始略占优
47,1.0,1.0,1.0,202604,1.0,strong_A_adv,强网络效应，A初始略占优
48,0.995,0.99,0.9924999999999999,202604,0.9851124999999998,strong_A_adv,强网络效应，A初始略占优
49,0.9983333333333333,1.0,0.9991666666666666,202604,0.9983347222222221,strong_A_adv,强网络效应，A初始略占优
50,0.9966666666666667,1.0,0.9983333333333333,202604,0.9966722222222222,strong_A_adv,强网络效应，A初始略占优
51,0.9983333333333333,1.0,0.9991666666666666,202604,0.9983347222222221,strong_A_adv,强网络效应，A初始略占优
52,0.9966666666666667,1.0,0.9983333333333333,202604,0.9966722222222222,strong_A_adv,强网络效应，A初始略占优
53,0.9966666666666667,0.99,0.9933333333333334,202604,0.9867555555555556,strong_A_adv,强网络效应，A初始略占优
54,0.995,0.9966666666666667,0.9958333333333333,202604,0.9917013888888888,strong_A_adv,强网络效应，A初始略占优
55,0.995,0.9966666666666667,0.9958333333333333,202604,0.9917013888888888,strong_A_adv,强网络效应，A初始略占优
56,0.9983333333333333,1.0,0.9991666666666666,202604,0.9983347222222221,strong_A_adv,强网络效应，A初始略占优
57,0.9983333333333333,1.0,0.9991666666666666,202604,0.9983347222222221,strong_A_adv,强网络效应，A初始略占优
58,0.9983333333333333,0.9933333333333333,0.9958333333333333,202604,0.9917013888888888,strong_A_adv,强网络效应，A初始略占优
59,0.9983333333333333,0.9966666666666667,0.9975,202604,0.9950125000000001,strong_A_adv,强网络效应，A初始略占优
60,1.0,1.0,1.0,202604,1.0,strong_A_adv,强网络效应，A初始略占优
61,1.0,0.9966666666666667,0.9983333333333333,202604,0.9966722222222222,strong_A_adv,强网络效应，A初始略占优
62,0.9966666666666667,1.0,0.9983333333333333,202604,0.9966722222222222,strong_A_adv,强网络效应，A初始略占优
63,0.9966666666666667,0.9966666666666667,0.9966666666666667,202604,0.9933555555555555,strong_A_adv,强网络效应，A初始略占优
64,0.9966666666666667,1.0,0.9983333333333333,202604,0.9966722222222222,strong_A_adv,强网络效应，A初始略占优
65,0.9983333333333333,1.0,0.9991666666666666,202604,0.9983347222222221,strong_A_adv,强网络效应，A初始略占优
66,0.9983333333333333,1.0,0.9991666666666666,202604,0.9983347222222221,strong_A_adv,强网络效应，A初始略占优
67,0.995,1.0,0.9975,202604,0.9950125000000001,strong_A_adv,强网络效应，A初始略占优
68,1.0,1.0,1.0,202604,1.0,strong_A_adv,强网络效应，A初始略占优
69,0.9966666666666667,1.0,0.9983333333333333,202604,0.9966722222222222,strong_A_adv,强网络效应，A初始略占优
70,0.9983333333333333,1.0,0.9991666666666666,202604,0.9983347222222221,strong_A_adv,强网络效应，A初始略占优
71,0.9983333333333333,1.0,0.9991666666666666,202604,0.9983347222222221,strong_A_adv,强网络效应，A初始略占优
72,0.9983333333333333,1.0,0.9991666666666666,202604,0.9983347222222221,strong_A_adv,强网络效应，A初始略占优
73,1.0,1.0,1.0,202604,1.0,strong_A_adv,强网络效应，A初始略占优
74,0.9966666666666667,1.0,0.9983333333333333,202604,0.9966722222222222,strong_A_adv,强网络效应，A初始略占优
75,0.9966666666666667,1.0,0.9983333333333333,202604,0.9966722222222222,strong_A_adv,强网络效应，A初始略占优
76,0.9983333333333333,1.0,0.9991666666666666,202604,0.9983347222222221,strong_A_adv,强网络效应，A初始略占优
77,0.995,1.0,0.9975,202604,0.9950125000000001,strong_A_adv,强网络效应，A初始略占优
78,0.9966666666666667,1.0,0.9983333333333333,202604,0.9966722222222222,strong_A_adv,强网络效应，A初始略占优
79,0.9983333333333333,1.0,0.9991666666666666,202604,0.9983347222222221,strong_A_adv,强网络效应，A初始略占优
80,0.9983333333333333,1.0,0.9991666666666666,202604,0.9983347222222221,strong_A_adv,强网络效应，A初始略占优
0,0.55,0.55,0.55,202605,0.505,strong_A_adv,强网络效应，A初始略占优
1,0.7616666666666667,0.7833333333333333,0.7725,202605,0.6485125,strong_A_adv,强网络效应，A初始略占优
2,0.9833333333333333,0.9733333333333334,0.9783333333333333,202605,0.9576055555555554,strong_A_adv,强网络效应，A初始略占优
