u_A,merchant_A_presence,merchant_B_presence,merchant_A_only,merchant_B_only,merchant_multi,L_A,concentration,total_subsidy_spend,shortage_A,shortage_B,q_B,step,period_user_subsidy_spend,period_merchant_subsidy_spend,period_quality_investment,seed,experiment,scenario,u0,m0
0.4,0.3,0.7,0.3,0.7,0.0,0.35,0.3,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,7210,abm_ode_comparison,中等网络效应,0.8,0.8
0.375,0.25,0.75,0.25,0.75,0.0,0.3125,0.375,0.0,0.0,0.0,0.0,13,0.0,0.0,0.0,7210,abm_ode_comparison,中等网络效应,0.8,0.8
0.3275,0.3,0.7,0.3,0.7,0.0,0.31375,0.3725,0.0,0.0,0.0,0.0,14,0.0,0.0,0.0,7210,abm_ode_comparison,中等网络效应,0.8,0.8
0.3475,0.35,0.65,0.35,0.65,0.0,0.34875,0.30250000000000005,0.0,0.0,0.0,0.0,15,0.0,0.0,0.0,7210,abm_ode_comparison,中等网络效应,0.8,0.8
0.38,0.4,0.6,0.4,0.6,0.0,0.39,0.21999999999999997,0.0,0.0,0.0,0.0,16,0.0,0.0,0.0,7210,abm_ode_comparison,中等网络效应,0.8,0.8
0.43,0.5,0.5,0.5,0.5,0.0,0.46499999999999997,0.07,0.0,0.0,0.0,0.0,17,0.0,0.0,0.0,7210,abm_ode_comparison,中等网络效应,0.8,0.8
0.5125,0.5,0.5,0.5,0.5,0.0,0.50625,0.012499999999999956,0.0,0.0,0.0,0.0,18,0.0,0.0,0.0,7210,abm_ode_comparison,中等网络效应,0.8,0.8
0.54,0.7,0.3,0.7,0.3,0.0,0.62,0.24,0.0,0.0,0.0,0.0,19,0.0,0.0,0.0,7210,abm_ode_comparison,中等网络效应,0.8,0.8
0.6375,0.7,0.3,0.7,0.3,0.0,0.66875,0.3374999999999999,0.0,0.0,0.0,0.0,20,0.0,0.0,0.0,7210,abm_ode_comparison,中等网络效应,0.8,0.8
0.6075,0.55,0.45,0.55,0.45,0.0,0.5787500000000001,0.15750000000000008,0.0,0.0,0.0,0.0,21,0.0,0.0,0.0,7210,abm_ode_comparison,中等网络效应,0.8,0.8
0.525,0.55,0.45,0.55,0.45,0.0,0.5375000000000001,0.07500000000000007,0.0,0.0,0.0,0.0,22,0.0,0.0,0.0,7210,abm_ode_comparison,中等网络效应,0.8,0.8
0.585,0.55,0.45,0.55,0.45,0.0,0.5675,0.135,0.0,0.0,0.0,0.0,23,0.0,0.0,0.0,7210,abm_ode_comparison,中等网络效应,0.8,0.8
0.5575,0.55,0.45,0.55,0.45,0.0,0.55375,0.10750000000000004,0.0,0.0,0.0,0.0,24,0.0,0.0,0.0,7210,abm_ode_comparison,中等网络效应,0.8,0.8
0.5375,0.4,0.6,0.4,0.6,0.0,0.46875,0.13749999999999996,0.0,0.0,0.0,0.0,25,0.0,0.0,0.0,7210,abm_ode_comparison,中等网络效应,0.8,0.8
0.46,0.6,0.4,0.6,0.4,0.0,0.53,0.13999999999999996,0.0,0.0,0.0,0.0,26,0.0,0.0,0.0,7210,abm_ode_comparison,中等网络效应,0.8,0.8
0.5625,0.5,0.5,0.5,0.5,0.0,0.53125,0.0625,0.0,0.0,0.0,0.0,27,0.0,0.0,0.0,7210,abm_ode_comparison,中等网络效应,0.8,0.8
0.4475,0.45,0.55,0.45,0.55,0.0,0.44875,0.10249999999999998,0.0,0.0,0.0,0.0,28,0.0,0.0,0.0,7210,abm_ode_comparison,中等网络效应,0.8,0.8
0.45,0.6,0.4,0.6,0.4,0.0,0.525,0.14999999999999997,0.0,0.0,0.0,0.0,29,0.0,0.0,0.0,7210,abm_ode_comparison,中等网络效应,0.8,0.8
0.545,0.45,0.55,0.45,0.55,0.0,0.49750000000000005,0.09500000000000003,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,7210,abm_ode_comparison,中等网络效应,0.8,0.8
0.48,0.5,0.5,0.5,0.5,0.0,0.49,0.020000000000000018,0.0,0.0,0.0,0.0,31,0.0,0.0,0.0,7210,abm_ode_comparison,中等网络效应,0.8,0.8
0.46,0.65,0.35,0.65,0.35,0.0,0.555,0.19,0.0,0.0,0.0,0.0,32,0.0,0.0,0.0,7210,abm_ode_comparison,中等网络效应,0.8,0.8
0.5925,0.5,0.5,0.5,0.5,0.0,0.54625,0.09250000000000003,0.0,0.0,0.0,0.0,33,0.0,0.0,0.0,7210,abm_ode_comparison,中等网络效应,0.8,0.8
0.45,0.4,0.6,0.4,0.6,0.0,0.42500000000000004,0.14999999999999997,0.0,0.0,0.0,0.0,34,0.0,0.0,0.0,7210,abm_ode_comparison,中等网络效应,0.8,0.8
0.455,0.55,0.45,0.55,0.45,0.0,0.5025000000000001,0.09500000000000003,0.0,0.0,0.0,0.0,35,0.0,0.0,0.0,7210,abm_ode_comparison,中等网络效应,0.8,0.8
0.54,0.5,0.5,0.5,0.5,0.0,0.52,0.040000000000000036,0.0,0.0,0.0,0.0,36,0.0,0.0,0.0,7210,abm_ode_comparison,中等网络效应,0.8,0.8
0.495,0.45,0.55,0.45,0.55,0.0,0.47250000000000003,0.05499999999999999,0.0,0.0,0.0,0.0,37,0.0,0.0,0.0,7210,abm_ode_comparison,中等网络效应,0.8,0.8
0.4325,0.6,0.4,0.6,0.4,0.0,0.51625,0.16749999999999998,0.0,0.0,0.0,0.0,38,0.0,0.0,0.0,7210,abm_ode_comparison,中等网络效应,0.8,0.8
0.6225,0.65,0.35,0.65,0.35,0.0,0.63625,0.2725000000000001,0.0,0.0,0.0,0.0,39,0.0,0.0,0.0,7210,abm_ode_comparison,中等网络效应,0.8,0.8
0.605,0.75,0.25,0.75,0.25,0.0,0.6775,0.355,0.0,0.0,0.0,0.0,40,0.0,0.0,0.0,7210,abm_ode_comparison,中等网络效应,0.8,0.8
0.665,0.45,0.55,0.45,0.55,0.0,0.5575,0.21500000000000002,0.0,0.0,0.0,0.0,41,0.0,0.0,0.0,7210,abm_ode_comparison,中等网络效应,0.8,0.8
0.55,0.65,0.35,0.65,0.35,0.0,0.6000000000000001,0.20000000000000007,0.0,0.0,0.0,0.0,42,0.0,0.0,0.0,7210,abm_ode_comparison,中等网络效应,0.8,0.8
0.5975,0.45,0.55,0.45,0.55,0.0,0.52375,0.14750000000000002,0.0,0.0,0.0,0.0,43,0.0,0.0,0.0,7210,abm_ode_comparison,中等网络效应,0.8,0.8
0.4825,0.45,0.55,0.45,0.55,0.0,0.46625,0.0675,0.0,0.0,0.0,0.0,44,0.0,0.0,0.0,7210,abm_ode_comparison,中等网络效应,0.8,0.8
0.445,0.45,0.55,0.45,0.55,0.0,0.4475,0.10499999999999998,0.0,0.0,0.0,0.0,45,0.0,0.0,0.0,7210,abm_ode_comparison,中等网络效应,0.8,0.8
0.4375,0.6,0.4,0.6,0.4,0.0,0.51875,0.16249999999999998,0.0,0.0,0.0,0.0,46,0.0,0.0,0.0,7210,abm_ode_comparison,中等网络效应,0.8,0.8
0.5925,0.65,0.35,0.65,0.35,0.0,0.6212500000000001,0.24250000000000005,0.0,0.0,0.0,0.0,47,0.0,0.0,0.0,7210,abm_ode_comparison,中等网络效应,0.8,0.8
0.6125,0.55,0.45,0.55,0.45,0.0,0.58125,0.1625000000000001,0.0,0.0,0.0,0.0,48,0.0,0.0,0.0,7210,abm_ode_comparison,中等网络效应,0.8,0.8
0.56,0.6,0.4,0.6,0.4,0.0,0.5800000000000001,0.16000000000000003,0.0,0.0,0.0,0.0,49,0.0,0.0,0.0,7210,abm_ode_comparison,中等网络效应,0.8,0.8
0.6175,0.35,0.65,0.35,0.65,0.0,0.48375,0.26750000000000007,0.0,0.0,0.0,0.0,50,0.0,0.0,0.0,7210,abm_ode_comparison,中等网络效应,0.8,0.8
0.4475,0.3,0.7,0.3,0.7,0.0,0.37375,0.2525,0.0,0.0,0.0,0.0,51,0.0,0.0,0.0,7210,abm_ode_comparison,中等网络效应,0.8,0.8
0.3875,0.25,0.75,0.25,0.75,0.0,0.31875,0.3625,0.0,0.0,0.0,0.0,52,0.0,0.0,0.0,7210,abm_ode_comparison,中等网络效应,0.8,0.8
0.325,0.3,0.7,0.3,0.7,0.0,0.3125,0.375,0.0,0.0,0.0,0.0,53,0.0,0.0,0.0,7210,abm_ode_comparison,中等网络效应,0.8,0.8
0.3625,0.45,0.55,0.45,0.55,0.0,0.40625,0.1875,0.0,0.0,0.0,0.0,54,0.0,0.0,0.0,7210,abm_ode_comparison,中等网络效应,0.8,0.8
0.4525,0.45,0.55,0.45,0.55,0.0,0.45125000000000004,0.09749999999999998,0.0,0.0,0.0,0.0,55,0.0,0.0,0.0,7210,abm_ode_comparison,中等网络效应,0.8,0.8
0.43,0.4,0.6,0.4,0.6,0.0,0.41500000000000004,0.16999999999999998,0.0,0.0,0.0,0.0,56,0.0,0.0,0.0,7210,abm_ode_comparison,中等网络效应,0.8,0.8
0.425,0.4,0.6,0.4,0.6,0.0,0.4125,0.175,0.0,0.0,0.0,0.0,57,0.0,0.0,0.0,7210,abm_ode_comparison,中等网络效应,0.8,0.8
0.415,0.45,0.55,0.45,0.55,0.0,0.4325,0.135,0.0,0.0,0.0,0.0,58,0.0,0.0,0.0,7210,abm_ode_comparison,中等网络效应,0.8,0.8
0.435,0.45,0.55,0.45,0.55,0.0,0.4425,0.11499999999999999,0.0,0.0,0.0,0.0,59,0.0,0.0,0.0,7210,abm_ode_comparison,中等网络效应,0.8,0.8
0.49,0.4,0.6,0.4,0.6,0.0,0.445,0.10999999999999999,0.0,0.0,0.0,0.0,60,0.0,0.0,0.0,7210,abm_ode_comparison,中等网络效应,0.8,0.8
0.4025,0.3,0.7,0.3,0.7,0.0,0.35125,0.2975,0.0,0.0,0.0,0.0,61,0.0,0.0,0.0,7210,abm_ode_comparison,中等网络效应,0.8,0.8
0.35,0.35,0.65,0.35,0.65,0.0,0.35,0.30000000000000004,0.0,0.0,0.0,0.0,62,0.0,0.0,0.0,7210,abm_ode_comparison,中等网络效应,0.8,0.8
0.3625,0.45,0.55,0.45,0.55,0.0,0.40625,0.1875,0.0,0.0,0.0,0.0,63,0.0,0.0,0.0,7210,abm_ode_comparison,中等网络效应,0.8,0.8
0.435,0.4,0.6,0.4,0.6,0.0,0.4175,0.16499999999999998,0.0,0.0,0.0,0.0,64,0.0,0.0,0.0,7210,abm_ode_comparison,中等网络效应,0.8,0.8
0.415,0.4,0.6,0.4,0.6,0.0,0.4075,0.185,0.0,0.0,0.0,0.0,65,0.0,0.0,0.0,7210,abm_ode_comparison,中等网络效应,0.8,0.8
0.4575,0.45,0.55,0.45,0.55,0.0,0.45375,0.09249999999999997,0.0,0.0,0.0,0.0,66,0.0,0.0,0.0,7210,abm_ode_comparison,中等网络效应,0.8,0.8
0.4575,0.4,0.6,0.4,0.6,0.0,0.42875,0.14249999999999996,0.0,0.0,0.0,0.0,67,0.0,0.0,0.0,7210,abm_ode_comparison,中等网络效应,0.8,0.8
0.385,0.45,0.55,0.45,0.55,0.0,0.4175,0.16499999999999998,0.0,0.0,0.0,0.0,68,0.0,0.0,0.0,7210,abm_ode_comparison,中等网络效应,0.8,0.8
0.415,0.35,0.65,0.35,0.65,0.0,0.38249999999999995,0.23500000000000004,0.0,0.0,0.0,0.0,69,0.0,0.0,0.0,7210,abm_ode_comparison,中等网络效应,0.8,0.8
0.4,0.45,0.55,0.45,0.55,0.0,0.42500000000000004,0.14999999999999997,0.0,0.0,0.0,0.0,70,0.0,0.0,0.0,7210,abm_ode_comparison,中等网络效应,0.8,0.8
0.8,0.8,0.2,0.8,0.2,0.0,0.8,0.6000000000000001,0.0,0.0,0.0,0.0,0,,,,7211,abm_ode_comparison,中等网络效应,0.8,0.8
0.735,0.7,0.3,0.7,0.3,0.0,0.7175,0.43499999999999994,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,7211,abm_ode_comparison,中等网络效应,0.8,0.8
0.6675,0.45,0.55,0.45,0.55,0.0,0.55875,0.21749999999999997,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,7211,abm_ode_comparison,中等网络效应,0.8,0.8
0.475,0.4,0.6,0.4,0.6,0.0,0.4375,0.125,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,7211,abm_ode_comparison,中等网络效应,0.8,0.8
0.44,0.5,0.5,0.5,0.5,0.0,0.47,0.06,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,7211,abm_ode_comparison,中等网络效应,0.8,0.8
0.49,0.45,0.55,0.45,0.55,0.0,0.47,0.06,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,7211,abm_ode_comparison,中等网络效应,0.8,0.8
0.4425,0.45,0.55,0.45,0.55,0.0,0.44625000000000004,0.10749999999999998,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,7211,abm_ode_comparison,中等网络效应,0.8,0.8
0.475,0.5,0.5,0.5,0.5,0.0,0.4875,0.025000000000000022,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,7211,abm_ode_comparison,中等网络效应,0.8,0.8
0.51,0.45,0.55,0.45,0.55,0.0,0.48,0.06,0.0,0.0,0.0,0.0,8,0.0,0.0,0.0,7211,abm_ode_comparison,中等网络效应,0.8,0.8
0.4625,0.5,0.5,0.5,0.5,0.0,0.48125,0.03749999999999998,0.0,0.0,0.0,0.0,9,0.0,0.0,0.0,7211,abm_ode_comparison,中等网络效应,0.8,0.8
0.51,0.5,0.5,0.5,0.5,0.0,0.505,0.010000000000000009,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,7211,abm_ode_comparison,中等网络效应,0.8,0.8
0.5375,0.55,0.45,0.55,0.45,0.0,0.54375,0.08750000000000002,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,7211,abm_ode_comparison,中等网络效应,0.8,0.8
0.5475,0.5,0.5,0.5,0.5,0.0,0.5237499999999999,0.04749999999999999,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,7211,abm_ode_comparison,中等网络效应,0.8,0.8
0.5325,0.6,0.4,0.6,0.4,0.0,0.5662499999999999,0.13249999999999995,0.0,0.0,0.0,0.0,13,0.0,0.0,0.0,7211,abm_ode_comparison,中等网络效应,0.8,0.8
0.605,0.65,0.35,0.65,0.35,0.0,0.6275,0.255,0.0,0.0,0.0,0.0,14,0.0,0.0,0.0,7211,abm_ode_comparison,中等网络效应,0.8,0.8
0.555,0.6,0.4,0.6,0.4,0.0,0.5775,0.15500000000000003,0.0,0.0,0.0,0.0,15,0.0,0.0,0.0,7211,abm_ode_comparison,中等网络效应,0.8,0.8
0.58,0.5,0.5,0.5,0.5,0.0,0.54,0.07999999999999996,0.0,0.0,0.0,0.0,16,0.0,0.0,0.0,7211,abm_ode_comparison,中等网络效应,0.8,0.8
0.4975,0.5,0.5,0.5,0.5,0.0,0.49875,0.0025000000000000022,0.0,0.0,0.0,0.0,17,0.0,0.0,0.0,7211,abm_ode_comparison,中等网络效应,0.8,0.8
0.535,0.5,0.5,0.5,0.5,0.0,0.5175000000000001,0.03500000000000003,0.0,0.0,0.0,0.0,18,0.0,0.0,0.0,7211,abm_ode_comparison,中等网络效应,0.8,0.8
0.4875,0.55,0.45,0.55,0.45,0.0,0.51875,0.06250000000000006,0.0,0.0,0.0,0.0,19,0.0,0.0,0.0,7211,abm_ode_comparison,中等网络效应,0.8,0.8
0.55,0.55,0.45,0.55,0.45,0.0,0.55,0.10000000000000009,0.0,0.0,0.0,0.0,20,0.0,0.0,0.0,7211,abm_ode_comparison,中等网络效应,0.8,0.8
0.525,0.7,0.3,0.7,0.3,0.0,0.6125,0.22499999999999998,0.0,0.0,0.0,0.0,21,0.0,0.0,0.0,7211,abm_ode_comparison,中等网络效应,0.8,0.8
0.655,0.65,0.35,0.65,0.35,0.0,0.6525000000000001,0.30500000000000005,0.0,0.0,0.0,0.0,22,0.0,0.0,0.0,7211,abm_ode_comparison,中等网络效应,0.8,0.8
0.6225,0.75,0.25,0.75,0.25,0.0,0.68625,0.37250000000000005,0.0,0.0,0.0,0.0,23,0.0,0.0,0.0,7211,abm_ode_comparison,中等网络效应,0.8,0.8
0.6625,0.65,0.35,0.65,0.35,0.0,0.65625,0.3125,0.0,0.0,0.0,0.0,24,0.0,0.0,0.0,7211,abm_ode_comparison,中等网络效应,0.8,0.8
0.5675,0.75,0.25,0.75,0.25,0.0,0.65875,0.3175,0.0,0.0,0.0,0.0,25,0.0,0.0,0.0,7211,abm_ode_comparison,中等网络效应,0.8,0.8
0.6775,0.8,0.2,0.8,0.2,0.0,0.73875,0.47750000000000004,0.0,0.0,0.0,0.0,26,0.0,0.0,0.0,7211,abm_ode_comparison,中等网络效应,0.8,0.8
0.7025,0.6,0.4,0.6,0.4,0.0,0.65125,0.3025,0.0,0.0,0.0,0.0,27,0.0,0.0,0.0,7211,abm_ode_comparison,中等网络效应,0.8,0.8
0.6125,0.65,0.35,0.65,0.35,0.0,0.6312500000000001,0.26250000000000007,0.0,0.0,0.0,0.0,28,0.0,0.0,0.0,7211,abm_ode_comparison,中等网络效应,0.8,0.8
0.6375,0.7,0.3,0.7,0.3,0.0,0.66875,0.3374999999999999,0.0,0.0,0.0,0.0,29,0.0,0.0,0.0,7211,abm_ode_comparison,中等网络效应,0.8,0.8
0.6475,0.75,0.25,0.75,0.25,0.0,0.69875,0.39749999999999996,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,7211,abm_ode_comparison,中等网络效应,0.8,0.8
0.6825,0.5,0.5,0.5,0.5,0.0,0.59125,0.1825,0.0,0.0,0.0,0.0,31,0.0,0.0,0.0,7211,abm_ode_comparison,中等网络效应,0.8,0.8
0.49,0.5,0.5,0.5,0.5,0.0,0.495,0.010000000000000009,0.0,0.0,0.0,0.0,32,0.0,0.0,0.0,7211,abm_ode_comparison,中等网络效应,0.8,0.8
0.535,0.7,0.3,0.7,0.3,0.0,0.6174999999999999,0.235,0.0,0.0,0.0,0.0,33,0.0,0.0,0.0,7211,abm_ode_comparison,中等网络效应,0.8,0.8
0.67,0.7,0.3,0.7,0.3,0.0,0.685,0.37,0.0,0.0,0.0,0.0,34,0.0,0.0,0.0,7211,abm_ode_comparison,中等网络效应,0.8,0.8
0.6425,0.65,0.35,0.65,0.35,0.0,0.64625,0.2925,0.0,0.0,0.0,0.0,35,0.0,0.0,0.0,7211,abm_ode_comparison,中等网络效应,0.8,0.8
0.595,0.7,0.3,0.7,0.3,0.0,0.6475,0.29499999999999993,0.0,0.0,0.0,0.0,36,0.0,0.0,0.0,7211,abm_ode_comparison,中等网络效应,0.8,0.8
0.6625,0.5,0.5,0.5,0.5,0.0,0.58125,0.16249999999999998,0.0,0.0,0.0,0.0,37,0.0,0.0,0.0,7211,abm_ode_comparison,中等网络效应,0.8,0.8
0.555,0.55,0.45,0.55,0.45,0.0,0.5525,0.1050000000000001,0.0,0.0,0.0,0.0,38,0.0,0.0,0.0,7211,abm_ode_comparison,中等网络效应,0.8,0.8
0.5175,0.55,0.45,0.55,0.45,0.0,0.53375,0.0675,0.0,0.0,0.0,0.0,39,0.0,0.0,0.0,7211,abm_ode_comparison,中等网络效应,0.8,0.8
0.56,0.55,0.45,0.55,0.45,0.0,0.555,0.1100000000000001,0.0,0.0,0.0,0.0,40,0.0,0.0,0.0,7211,abm_ode_comparison,中等网络效应,0.8,0.8
0.535,0.4,0.6,0.4,0.6,0.0,0.4675,0.135,0.0,0.0,0.0,0.0,41,0.0,0.0,0.0,7211,abm_ode_comparison,中等网络效应,0.8,0.8
0.45,0.45,0.55,0.45,0.55,0.0,0.45,0.09999999999999998,0.0,0.0,0.0,0.0,42,0.0,0.0,0.0,7211,abm_ode_comparison,中等网络效应,0.8,0.8
0.4775,0.5,0.5,0.5,0.5,0.0,0.48875,0.02250000000000002,0.0,0.0,0.0,0.0,43,0.0,0.0,0.0,7211,abm_ode_comparison,中等网络效应,0.8,0.8
0.505,0.65,0.35,0.65,0.35,0.0,0.5775,0.15500000000000003,0.0,0.0,0.0,0.0,44,0.0,0.0,0.0,7211,abm_ode_comparison,中等网络效应,0.8,0.8
0.5975,0.8,0.2,0.8,0.2,0.0,0.69875,0.3975000000000001,0.0,0.0,0.0,0.0,45,0.0,0.0,0.0,7211,abm_ode_comparison,中等网络效应,0.8,0.8
0.6825,0.5,0.5,0.5,0.5,0.0,0.59125,0.1825,0.0,0.0,0.0,0.0,46,0.0,0.0,0.0,7211,abm_ode_comparison,中等网络效应,0.8,0.8
0.5275,0.5,0.5,0.5,0.5,0.0,0.5137499999999999,0.02749999999999997,0.0,0.0,0.0,0.0,47,0.0,0.0,0.0,7211,abm_ode_comparison,中等网络效应,0.8,0.8
0.4975,0.55,0.45,0.55,0.45,0.0,0.52375,0.05250000000000005,0.0,0.0,0.0,0.0,48,0.0,0.0,0.0,7211,abm_ode_comparison,中等网络效应,0.8,0.8
0.5425,0.65,0.35,0.65,0.35,0.0,0.59625,0.1925,0.0,0.0,0.0,0.0,49,0.0,0.0,0.0,7211,abm_ode_comparison,中等网络效应,0.8,0.8
0.6025,0.7,0.3,0.7,0.3,0.0,0.65125,0.3025,0.0,0.0,0.0,0.0,50,0.0,0.0,0.0,7211,abm_ode_comparison,中等网络效应,0.8,0.8
0.595,0.65,0.35,0.65,0.35,0.0,0.6225,0.245,0.0,0.0,0.0,0.0,51,0.0,0.0,0.0,7211,abm_ode_comparison,中等网络效应,0.8,0.8
0.5675,0.65,0.35,0.65,0.35,0.0,0.60875,0.21750000000000003,0.0,0.0,0.0,0.0,52,0.0,0.0,0.0,7211,abm_ode_comparison,中等网络效应,0.8,0.8
0.5825,0.65,0.35,0.65,0.35,0.0,0.61625,0.23250000000000004,0.0,0.0,0.0,0.0,53,0.0,0.0,0.0,7211,abm_ode_comparison,中等网络效应,0.8,0.8
0.635,0.6,0.4,0.6,0.4,0.0,0.6174999999999999,0.235,0.0,0.0,0.0,0.0,54,0.0,0.0,0.0,7211,abm_ode_comparison,中等网络效应,0.8,0.8
0.59,0.7,0.3,0.7,0.3,0.0,0.645,0.2899999999999999,0.0,0.0,0.0,0.0,55,0.0,0.0,0.0,7211,abm_ode_comparison,中等网络效应,0.8,0.8
0.675,0.55,0.45,0.55,0.45,0.0,0.6125,0.2250000000000001,0.0,0.0,0.0,0.0,56,0.0,0.0,0.0,7211,abm_ode_comparison,中等网络效应,0.8,0.8
0.525,0.75,0.25,0.75,0.25,0.0,0.6375,0.275,0.0,0.0,0.0,0.0,57,0.0,0.0,0.0,7211,abm_ode_comparison,中等网络效应,0.8,0.8
0.6525,0.6,0.4,0.6,0.4,0.0,0.62625,0.25249999999999995,0.0,0.0,0.0,0.0,58,0.0,0.0,0.0,7211,abm_ode_comparison,中等网络效应,0.8,0.8
0.595,0.45,0.55,0.45,0.55,0.0,0.5225,0.14499999999999996,0.0,0.0,0.0,0.0,59,0.0,0.0,0.0,7211,abm_ode_comparison,中等网络效应,0.8,0.8
0.46,0.75,0.25,0.75,0.25,0.0,0.605,0.29,0.0,0.0,0.0,0.0,60,0.0,0.0,0.0,7211,abm_ode_comparison,中等网络效应,0.8,0.8
0.625,0.5,0.5,0.5,0.5,0.0,0.5625,0.125,0.0,0.0,0.0,0.0,61,0.0,0.0,0.0,7211,abm_ode_comparison,中等网络效应,0.8,0.8
0.555,0.55,0.45,0.55,0.45,0.0,0.5525,0.1050000000000001,0.0,0.0,0.0,0.0,62,0.0,0.0,0.0,7211,abm_ode_comparison,中等网络效应,0.8,0.8
0.5875,0.5,0.5,0.5,0.5,0.0,0.54375,0.08750000000000002,0.0,0.0,0.0,0.0,63,0.0,0.0,0.0,7211,abm_ode_comparison,中等网络效应,0.8,0.8
0.51,0.5,0.5,0.5,0.5,0.0,0.505,0.010000000000000009,0.0,0.0,0.0,0.0,64,0.0,0.0,0.0,7211,abm_ode_comparison,中等网络效应,0.8,0.8
0.51,0.65,0.35,0.65,0.35,0.0,0.5800000000000001,0.16000000000000003,0.0,0.0,0.0,0.0,65,0.0,0.0,0.0,7211,abm_ode_comparison,中等网络效应,0.8,0.8
0.625,0.5,0.5,0.5,0.5,0.0,0.5625,0.125,0.0,0.0,0.0,0.0,66,0.0,0.0,0.0,7211,abm_ode_comparison,中等网络效应,0.8,0.8
0.5625,0.65,0.35,0.65,0.35,0.0,0.60625,0.21250000000000002,0.0,0.0,0.0,0.0,67,0.0,0.0,0.0,7211,abm_ode_comparison,中等网络效应,0.8,0.8
0.5925,0.55,0.45,0.55,0.45,0.0,0.57125,0.14250000000000007,0.0,0.0,0.0,0.0,68,0.0,0.0,0.0,7211,abm_ode_comparison,中等网络效应,0.8,0.8
0.5375,0.7,0.3,0.7,0.3,0.0,0.6187499999999999,0.23749999999999993,0.0,0.0,0.0,0.0,69,0.0,0.0,0.0,7211,abm_ode_comparison,中等网络效应,0.8,0.8
0.575,0.45,0.55,0.45,0.55,0.0,0.5125,0.12499999999999994,0.0,0.0,0.0,0.0,70,0.0,0.0,0.0,7211,abm_ode_comparison,中等网络效应,0.8,0.8
0.8,0.8,0.2,0.8,0.2,0.0,0.8,0.6000000000000001,0.0,0.0,0.0,0.0,0,,,,7212,abm_ode_comparison,中等网络效应,0.8,0.8
0.71,0.8,0.2,0.8,0.2,0.0,0.755,0.51,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,7212,abm_ode_comparison,中等网络效应,0.8,0.8
0.6975,0.8,0.2,0.8,0.2,0.0,0.74875,0.49750000000000005,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,7212,abm_ode_comparison,中等网络效应,0.8,0.8
0.665,0.6,0.4,0.6,0.4,0.0,0.6325000000000001,0.265,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,7212,abm_ode_comparison,中等网络效应,0.8,0.8
0.5625,0.45,0.55,0.45,0.55,0.0,0.50625,0.11249999999999999,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,7212,abm_ode_comparison,中等网络效应,0.8,0.8
0.5025,0.55,0.45,0.55,0.45,0.0,0.52625,0.05249999999999999,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,7212,abm_ode_comparison,中等网络效应,0.8,0.8
0.535,0.5,0.5,0.5,0.5,0.0,0.5175000000000001,0.03500000000000003,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,7212,abm_ode_comparison,中等网络效应,0.8,0.8
0.525,0.55,0.45,0.55,0.45,0.0,0.5375000000000001,0.07500000000000007,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,7212,abm_ode_comparison,中等网络效应,0.8,0.8
0.5875,0.55,0.45,0.55,0.45,0.0,0.5687500000000001,0.13750000000000007,0.0,0.0,0.0,0.0,8,0.0,0.0,0.0,7212,abm_ode_comparison,中等网络效应,0.8,0.8
0.535,0.5,0.5,0.5,0.5,0.0,0.5175000000000001,0.03500000000000003,0.0,0.0,0.0,0.0,9,0.0,0.0,0.0,7212,abm_ode_comparison,中等网络效应,0.8,0.8
0.45,0.6,0.4,0.6,0.4,0.0,0.525,0.14999999999999997,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,7212,abm_ode_comparison,中等网络效应,0.8,0.8
0.5525,0.65,0.35,0.65,0.35,0.0,0.6012500000000001,0.2025,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,7212,abm_ode_comparison,中等网络效应,0.8,0.8
0.6175,0.6,0.4,0.6,0.4,0.0,0.60875,0.21750000000000003,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,7212,abm_ode_comparison,中等网络效应,0.8,0.8
0.5875,0.6,0.4,0.6,0.4,0.0,0.59375,0.1875,0.0,0.0,0.0,0.0,13,0.0,0.0,0.0,7212,abm_ode_comparison,中等网络效应,0.8,0.8
0.555,0.5,0.5,0.5,0.5,0.0,0.5275000000000001,0.05500000000000005,0.0,0.0,0.0,0.0,14,0.0,0.0,0.0,7212,abm_ode_comparison,中等网络效应,0.8,0.8
